Municipio,Ano,Moeda,VPTemporario
3502754,1990,(Mil Cruzeiros),-
3502754,1991,(Mil Cruzeiros),-
3502754,1992,(Mil Cruzeiros),-
3502754,1993,(Mil Cruzeiros Reais),26428
3502754,1994,(Mil Reais),275
3502754,1995,(Mil Reais),356
3502754,1996,(Mil Reais),-
3502754,1997,(Mil Reais),30
3502754,1998,(Mil Reais),485
3502754,1999,(Mil Reais),410
3502754,2000,(Mil Reais),191
3502754,2001,(Mil Reais),307
3502754,2002,(Mil Reais),809
3502754,2003,(Mil Reais),821
3502754,2004,(Mil Reais),835
3502754,2005,(Mil Reais),687
3502754,2006,(Mil Reais),727
3502754,2007,(Mil Reais),714
3502754,2008,(Mil Reais),713
3502754,2009,(Mil Reais),414
3502754,2010,(Mil Reais),301
3502754,2011,(Mil Reais),70
3502754,2012,(Mil Reais),320
3502754,2013,(Mil Reais),454
3502754,2014,(Mil Reais),488
3502804,1990,(Mil Cruzeiros),3359497
3502804,1991,(Mil Cruzeiros),15568185
3502804,1992,(Mil Cruzeiros),181902388
3502804,1993,(Mil Cruzeiros Reais),2292771
3502804,1994,(Mil Reais),17053
3502804,1995,(Mil Reais),13341
3502804,1996,(Mil Reais),18802
3502804,1997,(Mil Reais),21490
3502804,1998,(Mil Reais),19475
3502804,1999,(Mil Reais),18571
3502804,2000,(Mil Reais),34131
3502804,2001,(Mil Reais),39604
3502804,2002,(Mil Reais),55903
3502804,2003,(Mil Reais),52175
3502804,2004,(Mil Reais),57983
3502804,2005,(Mil Reais),56837
3502804,2006,(Mil Reais),70661
3502804,2007,(Mil Reais),111976
3502804,2008,(Mil Reais),116150
3502804,2009,(Mil Reais),119592
3502804,2010,(Mil Reais),157246
3502804,2011,(Mil Reais),165446
3502804,2012,(Mil Reais),162365
3502804,2013,(Mil Reais),146141
3502804,2014,(Mil Reais),106149
3502903,1990,(Mil Cruzeiros),115480
3502903,1991,(Mil Cruzeiros),765045
3502903,1992,(Mil Cruzeiros),5219670
3502903,1993,(Mil Cruzeiros Reais),201224
3502903,1994,(Mil Reais),1956
3502903,1995,(Mil Reais),1852
3502903,1996,(Mil Reais),-
3502903,1997,(Mil Reais),507
3502903,1998,(Mil Reais),1762
3502903,1999,(Mil Reais),2163
3502903,2000,(Mil Reais),1282
3502903,2001,(Mil Reais),1769
3502903,2002,(Mil Reais),2508
3502903,2003,(Mil Reais),2563
3502903,2004,(Mil Reais),2687
3502903,2005,(Mil Reais),2738
3502903,2006,(Mil Reais),3545
3502903,2007,(Mil Reais),1387
3502903,2008,(Mil Reais),3006
3502903,2009,(Mil Reais),9643
3502903,2010,(Mil Reais),5606
3502903,2011,(Mil Reais),11731
3502903,2012,(Mil Reais),10819
3502903,2013,(Mil Reais),10492
3502903,2014,(Mil Reais),9286
3503000,1990,(Mil Cruzeiros),1053185
3503000,1991,(Mil Cruzeiros),2578161
3503000,1992,(Mil Cruzeiros),31847812
3503000,1993,(Mil Cruzeiros Reais),489596
3503000,1994,(Mil Reais),6442
3503000,1995,(Mil Reais),5105
3503000,1996,(Mil Reais),6819
3503000,1997,(Mil Reais),12029
3503000,1998,(Mil Reais),12853
3503000,1999,(Mil Reais),9921
3503000,2000,(Mil Reais),13647
3503000,2001,(Mil Reais),20464
3503000,2002,(Mil Reais),24537
3503000,2003,(Mil Reais),21867
3503000,2004,(Mil Reais),23772
3503000,2005,(Mil Reais),25047
3503000,2006,(Mil Reais),37103
3503000,2007,(Mil Reais),32074
3503000,2008,(Mil Reais),46106
3503000,2009,(Mil Reais),46463
3503000,2010,(Mil Reais),39031
3503000,2011,(Mil Reais),52810
3503000,2012,(Mil Reais),53315
3503000,2013,(Mil Reais),65124
3503000,2014,(Mil Reais),41252
3503109,1990,(Mil Cruzeiros),120797
3503109,1991,(Mil Cruzeiros),274020
3503109,1992,(Mil Cruzeiros),4366368
3503109,1993,(Mil Cruzeiros Reais),104830
3503109,1994,(Mil Reais),983
3503109,1995,(Mil Reais),649
3503109,1996,(Mil Reais),810
3503109,1997,(Mil Reais),608
3503109,1998,(Mil Reais),529
3503109,1999,(Mil Reais),660
3503109,2000,(Mil Reais),466
3503109,2001,(Mil Reais),848
3503109,2002,(Mil Reais),1546
3503109,2003,(Mil Reais),2527
3503109,2004,(Mil Reais),6014
3503109,2005,(Mil Reais),4373
3503109,2006,(Mil Reais),5206
3503109,2007,(Mil Reais),5531
3503109,2008,(Mil Reais),7366
3503109,2009,(Mil Reais),10530
3503109,2010,(Mil Reais),13269
3503109,2011,(Mil Reais),20325
3503109,2012,(Mil Reais),14546
3503109,2013,(Mil Reais),17614
3503109,2014,(Mil Reais),17915
3503158,1990,(Mil Cruzeiros),-
3503158,1991,(Mil Cruzeiros),-
3503158,1992,(Mil Cruzeiros),-
3503158,1993,(Mil Cruzeiros Reais),2663
3503158,1994,(Mil Reais),21
3503158,1995,(Mil Reais),45
3503158,1996,(Mil Reais),-
3503158,1997,(Mil Reais),153
3503158,1998,(Mil Reais),156
3503158,1999,(Mil Reais),156
3503158,2000,(Mil Reais),84
3503158,2001,(Mil Reais),95
3503158,2002,(Mil Reais),243
3503158,2003,(Mil Reais),201
3503158,2004,(Mil Reais),207
3503158,2005,(Mil Reais),180
3503158,2006,(Mil Reais),222
3503158,2007,(Mil Reais),68
3503158,2008,(Mil Reais),219
3503158,2009,(Mil Reais),307
3503158,2010,(Mil Reais),264
3503158,2011,(Mil Reais),386
3503158,2012,(Mil Reais),424
3503158,2013,(Mil Reais),506
3503158,2014,(Mil Reais),330
3503208,1990,(Mil Cruzeiros),3696481
3503208,1991,(Mil Cruzeiros),22030720
3503208,1992,(Mil Cruzeiros),229974000
3503208,1993,(Mil Cruzeiros Reais),2747477
3503208,1994,(Mil Reais),24149
3503208,1995,(Mil Reais),29249
3503208,1996,(Mil Reais),35313
3503208,1997,(Mil Reais),38480
3503208,1998,(Mil Reais),32894
3503208,1999,(Mil Reais),29964
3503208,2000,(Mil Reais),43028
3503208,2001,(Mil Reais),58151
3503208,2002,(Mil Reais),74120
3503208,2003,(Mil Reais),109263
3503208,2004,(Mil Reais),83846
3503208,2005,(Mil Reais),90959
3503208,2006,(Mil Reais),129656
3503208,2007,(Mil Reais),98599
3503208,2008,(Mil Reais),70321
3503208,2009,(Mil Reais),66150
3503208,2010,(Mil Reais),150704
3503208,2011,(Mil Reais),139084
3503208,2012,(Mil Reais),187456
3503208,2013,(Mil Reais),189373
3503208,2014,(Mil Reais),188877
3503307,1990,(Mil Cruzeiros),3321678
3503307,1991,(Mil Cruzeiros),8756210
3503307,1992,(Mil Cruzeiros),218030472
3503307,1993,(Mil Cruzeiros Reais),1966006
3503307,1994,(Mil Reais),22482
3503307,1995,(Mil Reais),25713
3503307,1996,(Mil Reais),34758
3503307,1997,(Mil Reais),35234
3503307,1998,(Mil Reais),35033
3503307,1999,(Mil Reais),30171
3503307,2000,(Mil Reais),37670
3503307,2001,(Mil Reais),56613
3503307,2002,(Mil Reais),79727
3503307,2003,(Mil Reais),85985
3503307,2004,(Mil Reais),66828
3503307,2005,(Mil Reais),77868
3503307,2006,(Mil Reais),99147
3503307,2007,(Mil Reais),89402
3503307,2008,(Mil Reais),76119
3503307,2009,(Mil Reais),96088
3503307,2010,(Mil Reais),102021
3503307,2011,(Mil Reais),102756
3503307,2012,(Mil Reais),142761
3503307,2013,(Mil Reais),123555
3503307,2014,(Mil Reais),8059
3503356,1990,(Mil Cruzeiros),-
3503356,1991,(Mil Cruzeiros),-
3503356,1992,(Mil Cruzeiros),-
3503356,1993,(Mil Cruzeiros Reais),-
3503356,1994,(Mil Reais),-
3503356,1995,(Mil Reais),-
3503356,1996,(Mil Reais),-
3503356,1997,(Mil Reais),-
3503356,1998,(Mil Reais),1234
3503356,1999,(Mil Reais),1435
3503356,2000,(Mil Reais),2444
3503356,2001,(Mil Reais),3104
3503356,2002,(Mil Reais),9861
3503356,2003,(Mil Reais),9883
3503356,2004,(Mil Reais),19780
3503356,2005,(Mil Reais),17791
3503356,2006,(Mil Reais),10168
3503356,2007,(Mil Reais),14441
3503356,2008,(Mil Reais),16414
3503356,2009,(Mil Reais),19558
3503356,2010,(Mil Reais),17914
3503356,2011,(Mil Reais),24904
3503356,2012,(Mil Reais),27151
3503356,2013,(Mil Reais),20831
3503356,2014,(Mil Reais),21238
3503406,1990,(Mil Cruzeiros),252246
3503406,1991,(Mil Cruzeiros),859577
3503406,1992,(Mil Cruzeiros),10560634
3503406,1993,(Mil Cruzeiros Reais),74539
3503406,1994,(Mil Reais),2714
3503406,1995,(Mil Reais),2449
3503406,1996,(Mil Reais),1950
3503406,1997,(Mil Reais),2918
3503406,1998,(Mil Reais),3828
3503406,1999,(Mil Reais),3931
3503406,2000,(Mil Reais),3548
3503406,2001,(Mil Reais),2739
3503406,2002,(Mil Reais),3085
3503406,2003,(Mil Reais),3554
3503406,2004,(Mil Reais),3276
3503406,2005,(Mil Reais),3212
3503406,2006,(Mil Reais),6297
3503406,2007,(Mil Reais),47546
3503406,2008,(Mil Reais),91790
3503406,2009,(Mil Reais),91200
3503406,2010,(Mil Reais),54462
3503406,2011,(Mil Reais),49103
3503406,2012,(Mil Reais),53243
3503406,2013,(Mil Reais),44046
3503406,2014,(Mil Reais),25471
3503505,1990,(Mil Cruzeiros),5893
3503505,1991,(Mil Cruzeiros),26505
3503505,1992,(Mil Cruzeiros),447685
3503505,1993,(Mil Cruzeiros Reais),4349
3503505,1994,(Mil Reais),182
3503505,1995,(Mil Reais),82
3503505,1996,(Mil Reais),-
3503505,1997,(Mil Reais),33
3503505,1998,(Mil Reais),253
3503505,1999,(Mil Reais),253
3503505,2000,(Mil Reais),249
3503505,2001,(Mil Reais),148
3503505,2002,(Mil Reais),347
3503505,2003,(Mil Reais),400
3503505,2004,(Mil Reais),372
3503505,2005,(Mil Reais),415
3503505,2006,(Mil Reais),355
3503505,2007,(Mil Reais),343
3503505,2008,(Mil Reais),368
3503505,2009,(Mil Reais),472
3503505,2010,(Mil Reais),188
3503505,2011,(Mil Reais),276
3503505,2012,(Mil Reais),313
3503505,2013,(Mil Reais),379
3503505,2014,(Mil Reais),309
3503604,1990,(Mil Cruzeiros),528892
3503604,1991,(Mil Cruzeiros),2918382
3503604,1992,(Mil Cruzeiros),23618406
3503604,1993,(Mil Cruzeiros Reais),582776
3503604,1994,(Mil Reais),3871
3503604,1995,(Mil Reais),4614
3503604,1996,(Mil Reais),6941
3503604,1997,(Mil Reais),8010
3503604,1998,(Mil Reais),7801
3503604,1999,(Mil Reais),5318
3503604,2000,(Mil Reais),8371
3503604,2001,(Mil Reais),11689
3503604,2002,(Mil Reais),17125
3503604,2003,(Mil Reais),18819
3503604,2004,(Mil Reais),17445
3503604,2005,(Mil Reais),21717
3503604,2006,(Mil Reais),29396
3503604,2007,(Mil Reais),26967
3503604,2008,(Mil Reais),18638
3503604,2009,(Mil Reais),19536
3503604,2010,(Mil Reais),18934
3503604,2011,(Mil Reais),18911
3503604,2012,(Mil Reais),39787
3503604,2013,(Mil Reais),40188
3503604,2014,(Mil Reais),28920
3503703,1990,(Mil Cruzeiros),387093
3503703,1991,(Mil Cruzeiros),2662184
3503703,1992,(Mil Cruzeiros),32624869
3503703,1993,(Mil Cruzeiros Reais),715975
3503703,1994,(Mil Reais),4676
3503703,1995,(Mil Reais),4428
3503703,1996,(Mil Reais),6200
3503703,1997,(Mil Reais),6216
3503703,1998,(Mil Reais),7699
3503703,1999,(Mil Reais),9406
3503703,2000,(Mil Reais),12648
3503703,2001,(Mil Reais),15921
3503703,2002,(Mil Reais),23927
3503703,2003,(Mil Reais),25843
3503703,2004,(Mil Reais),18967
3503703,2005,(Mil Reais),29407
3503703,2006,(Mil Reais),31327
3503703,2007,(Mil Reais),30721
3503703,2008,(Mil Reais),23635
3503703,2009,(Mil Reais),31669
3503703,2010,(Mil Reais),30397
3503703,2011,(Mil Reais),37254
3503703,2012,(Mil Reais),41579
3503703,2013,(Mil Reais),40257
3503703,2014,(Mil Reais),34037
3503802,1990,(Mil Cruzeiros),270708
3503802,1991,(Mil Cruzeiros),1631073
3503802,1992,(Mil Cruzeiros),15815850
3503802,1993,(Mil Cruzeiros Reais),237967
3503802,1994,(Mil Reais),1945
3503802,1995,(Mil Reais),2379
3503802,1996,(Mil Reais),2372
3503802,1997,(Mil Reais),3448
3503802,1998,(Mil Reais),3287
3503802,1999,(Mil Reais),3303
3503802,2000,(Mil Reais),3975
3503802,2001,(Mil Reais),6713
3503802,2002,(Mil Reais),5924
3503802,2003,(Mil Reais),6336
3503802,2004,(Mil Reais),9723
3503802,2005,(Mil Reais),10174
3503802,2006,(Mil Reais),10259
3503802,2007,(Mil Reais),12909
3503802,2008,(Mil Reais),12042
3503802,2009,(Mil Reais),13258
3503802,2010,(Mil Reais),12901
3503802,2011,(Mil Reais),17507
3503802,2012,(Mil Reais),18516
3503802,2013,(Mil Reais),16538
3503802,2014,(Mil Reais),21625
3503901,1990,(Mil Cruzeiros),3843
3503901,1991,(Mil Cruzeiros),26310
3503901,1992,(Mil Cruzeiros),173320
3503901,1993,(Mil Cruzeiros Reais),1473
3503901,1994,(Mil Reais),23
3503901,1995,(Mil Reais),-
3503901,1996,(Mil Reais),-
3503901,1997,(Mil Reais),-
3503901,1998,(Mil Reais),-
3503901,1999,(Mil Reais),-
3503901,2000,(Mil Reais),71
3503901,2001,(Mil Reais),-
3503901,2002,(Mil Reais),-
3503901,2003,(Mil Reais),-
3503901,2004,(Mil Reais),-
3503901,2005,(Mil Reais),-
3503901,2006,(Mil Reais),-
3503901,2007,(Mil Reais),-
3503901,2008,(Mil Reais),-
3503901,2009,(Mil Reais),-
3503901,2010,(Mil Reais),-
3503901,2011,(Mil Reais),-
3503901,2012,(Mil Reais),-
3503901,2013,(Mil Reais),-
3503901,2014,(Mil Reais),-
3503950,1990,(Mil Cruzeiros),-
3503950,1991,(Mil Cruzeiros),-
3503950,1992,(Mil Cruzeiros),-
3503950,1993,(Mil Cruzeiros Reais),29367
3503950,1994,(Mil Reais),951
3503950,1995,(Mil Reais),765
3503950,1996,(Mil Reais),693
3503950,1997,(Mil Reais),456
3503950,1998,(Mil Reais),500
3503950,1999,(Mil Reais),273
3503950,2000,(Mil Reais),262
3503950,2001,(Mil Reais),274
3503950,2002,(Mil Reais),529
3503950,2003,(Mil Reais),492
3503950,2004,(Mil Reais),407
3503950,2005,(Mil Reais),289
3503950,2006,(Mil Reais),188
3503950,2007,(Mil Reais),804
3503950,2008,(Mil Reais),186
3503950,2009,(Mil Reais),371
3503950,2010,(Mil Reais),550
3503950,2011,(Mil Reais),3376
3503950,2012,(Mil Reais),4863
3503950,2013,(Mil Reais),2513
3503950,2014,(Mil Reais),2116
3504008,1990,(Mil Cruzeiros),2583097
3504008,1991,(Mil Cruzeiros),13515784
3504008,1992,(Mil Cruzeiros),233382080
3504008,1993,(Mil Cruzeiros Reais),1312770
3504008,1994,(Mil Reais),11140
3504008,1995,(Mil Reais),14197
3504008,1996,(Mil Reais),11717
3504008,1997,(Mil Reais),14327
3504008,1998,(Mil Reais),11425
3504008,1999,(Mil Reais),11513
3504008,2000,(Mil Reais),10485
3504008,2001,(Mil Reais),22286
3504008,2002,(Mil Reais),25056
3504008,2003,(Mil Reais),32664
3504008,2004,(Mil Reais),28079
3504008,2005,(Mil Reais),24273
3504008,2006,(Mil Reais),27311
3504008,2007,(Mil Reais),31389
3504008,2008,(Mil Reais),50933
3504008,2009,(Mil Reais),40765
3504008,2010,(Mil Reais),55090
3504008,2011,(Mil Reais),86034
3504008,2012,(Mil Reais),86404
3504008,2013,(Mil Reais),89767
3504008,2014,(Mil Reais),75311
3504107,1990,(Mil Cruzeiros),28222
3504107,1991,(Mil Cruzeiros),86210
3504107,1992,(Mil Cruzeiros),1642410
3504107,1993,(Mil Cruzeiros Reais),41889
3504107,1994,(Mil Reais),267
3504107,1995,(Mil Reais),432
3504107,1996,(Mil Reais),637
3504107,1997,(Mil Reais),505
3504107,1998,(Mil Reais),735
3504107,1999,(Mil Reais),862
3504107,2000,(Mil Reais),669
3504107,2001,(Mil Reais),458
3504107,2002,(Mil Reais),866
3504107,2003,(Mil Reais),1050
3504107,2004,(Mil Reais),895
3504107,2005,(Mil Reais),1194
3504107,2006,(Mil Reais),2000
3504107,2007,(Mil Reais),1937
3504107,2008,(Mil Reais),4081
3504107,2009,(Mil Reais),4074
3504107,2010,(Mil Reais),2852
3504107,2011,(Mil Reais),4275
3504107,2012,(Mil Reais),3352
3504107,2013,(Mil Reais),3808
3504107,2014,(Mil Reais),3636
3504206,1990,(Mil Cruzeiros),114898
3504206,1991,(Mil Cruzeiros),418854
3504206,1992,(Mil Cruzeiros),6932606
3504206,1993,(Mil Cruzeiros Reais),163016
3504206,1994,(Mil Reais),1281
3504206,1995,(Mil Reais),1270
3504206,1996,(Mil Reais),1059
3504206,1997,(Mil Reais),1085
3504206,1998,(Mil Reais),1022
3504206,1999,(Mil Reais),959
3504206,2000,(Mil Reais),1000
3504206,2001,(Mil Reais),1146
3504206,2002,(Mil Reais),1371
3504206,2003,(Mil Reais),1147
3504206,2004,(Mil Reais),3169
3504206,2005,(Mil Reais),2804
3504206,2006,(Mil Reais),1716
3504206,2007,(Mil Reais),10079
3504206,2008,(Mil Reais),4783
3504206,2009,(Mil Reais),756
3504206,2010,(Mil Reais),8191
3504206,2011,(Mil Reais),34000
3504206,2012,(Mil Reais),32230
3504206,2013,(Mil Reais),22171
3504206,2014,(Mil Reais),20563
3504305,1990,(Mil Cruzeiros),170232
3504305,1991,(Mil Cruzeiros),1501008
3504305,1992,(Mil Cruzeiros),22609980
3504305,1993,(Mil Cruzeiros Reais),262450
3504305,1994,(Mil Reais),3686
3504305,1995,(Mil Reais),4450
3504305,1996,(Mil Reais),1956
3504305,1997,(Mil Reais),3656
3504305,1998,(Mil Reais),3910
3504305,1999,(Mil Reais),3257
3504305,2000,(Mil Reais),3253
3504305,2001,(Mil Reais),8723
3504305,2002,(Mil Reais),4547
3504305,2003,(Mil Reais),10140
3504305,2004,(Mil Reais),6953
3504305,2005,(Mil Reais),5358
3504305,2006,(Mil Reais),4910
3504305,2007,(Mil Reais),4926
3504305,2008,(Mil Reais),7008
3504305,2009,(Mil Reais),4985
3504305,2010,(Mil Reais),13373
3504305,2011,(Mil Reais),22706
3504305,2012,(Mil Reais),24346
3504305,2013,(Mil Reais),21052
3504305,2014,(Mil Reais),7815
3504404,1990,(Mil Cruzeiros),1022208
3504404,1991,(Mil Cruzeiros),5432255
3504404,1992,(Mil Cruzeiros),50811610
3504404,1993,(Mil Cruzeiros Reais),834230
3504404,1994,(Mil Reais),5878
3504404,1995,(Mil Reais),6751
3504404,1996,(Mil Reais),11280
3504404,1997,(Mil Reais),11137
3504404,1998,(Mil Reais),12332
3504404,1999,(Mil Reais),9116
3504404,2000,(Mil Reais),14022
3504404,2001,(Mil Reais),262
3504404,2002,(Mil Reais),19263
3504404,2003,(Mil Reais),28296
3504404,2004,(Mil Reais),38943
3504404,2005,(Mil Reais),24523
3504404,2006,(Mil Reais),45820
3504404,2007,(Mil Reais),53488
3504404,2008,(Mil Reais),47287
3504404,2009,(Mil Reais),46656
3504404,2010,(Mil Reais),72908
3504404,2011,(Mil Reais),79072
3504404,2012,(Mil Reais),91089
3504404,2013,(Mil Reais),95849
3504404,2014,(Mil Reais),66135
3504503,1990,(Mil Cruzeiros),732610
3504503,1991,(Mil Cruzeiros),2082284
3504503,1992,(Mil Cruzeiros),53746970
3504503,1993,(Mil Cruzeiros Reais),752573
3504503,1994,(Mil Reais),5367
3504503,1995,(Mil Reais),7217
3504503,1996,(Mil Reais),10596
3504503,1997,(Mil Reais),9661
3504503,1998,(Mil Reais),11331
3504503,1999,(Mil Reais),10305
3504503,2000,(Mil Reais),11129
3504503,2001,(Mil Reais),17569
3504503,2002,(Mil Reais),18972
3504503,2003,(Mil Reais),20975
3504503,2004,(Mil Reais),24678
3504503,2005,(Mil Reais),23654
3504503,2006,(Mil Reais),25524
3504503,2007,(Mil Reais),30045
3504503,2008,(Mil Reais),31712
3504503,2009,(Mil Reais),35631
3504503,2010,(Mil Reais),49681
3504503,2011,(Mil Reais),65317
3504503,2012,(Mil Reais),58284
3504503,2013,(Mil Reais),66553
3504503,2014,(Mil Reais),66710
3504602,1990,(Mil Cruzeiros),53843
3504602,1991,(Mil Cruzeiros),411360
3504602,1992,(Mil Cruzeiros),4755102
3504602,1993,(Mil Cruzeiros Reais),44331
3504602,1994,(Mil Reais),429
3504602,1995,(Mil Reais),274
3504602,1996,(Mil Reais),510
3504602,1997,(Mil Reais),622
3504602,1998,(Mil Reais),503
3504602,1999,(Mil Reais),534
3504602,2000,(Mil Reais),572
3504602,2001,(Mil Reais),380
3504602,2002,(Mil Reais),1179
3504602,2003,(Mil Reais),1811
3504602,2004,(Mil Reais),2619
3504602,2005,(Mil Reais),4457
3504602,2006,(Mil Reais),4549
3504602,2007,(Mil Reais),5043
3504602,2008,(Mil Reais),4929
3504602,2009,(Mil Reais),5752
3504602,2010,(Mil Reais),7677
3504602,2011,(Mil Reais),11290
3504602,2012,(Mil Reais),11484
3504602,2013,(Mil Reais),12945
3504602,2014,(Mil Reais),11795
3504701,1990,(Mil Cruzeiros),8714
3504701,1991,(Mil Cruzeiros),79530
3504701,1992,(Mil Cruzeiros),443614
3504701,1993,(Mil Cruzeiros Reais),10084
3504701,1994,(Mil Reais),273
3504701,1995,(Mil Reais),76
3504701,1996,(Mil Reais),172
3504701,1997,(Mil Reais),81
3504701,1998,(Mil Reais),110
3504701,1999,(Mil Reais),118
3504701,2000,(Mil Reais),101
3504701,2001,(Mil Reais),198
3504701,2002,(Mil Reais),80
3504701,2003,(Mil Reais),63
3504701,2004,(Mil Reais),44
3504701,2005,(Mil Reais),53
3504701,2006,(Mil Reais),54
3504701,2007,(Mil Reais),110
3504701,2008,(Mil Reais),121
3504701,2009,(Mil Reais),121
3504701,2010,(Mil Reais),870
3504701,2011,(Mil Reais),5519
3504701,2012,(Mil Reais),6434
3504701,2013,(Mil Reais),14122
3504701,2014,(Mil Reais),14692
3504800,1990,(Mil Cruzeiros),16458
3504800,1991,(Mil Cruzeiros),140460
3504800,1992,(Mil Cruzeiros),1361472
3504800,1993,(Mil Cruzeiros Reais),11808
3504800,1994,(Mil Reais),162
3504800,1995,(Mil Reais),209
3504800,1996,(Mil Reais),260
3504800,1997,(Mil Reais),247
3504800,1998,(Mil Reais),291
3504800,1999,(Mil Reais),338
3504800,2000,(Mil Reais),276
3504800,2001,(Mil Reais),417
3504800,2002,(Mil Reais),1352
3504800,2003,(Mil Reais),1656
3504800,2004,(Mil Reais),1558
3504800,2005,(Mil Reais),2187
3504800,2006,(Mil Reais),3403
3504800,2007,(Mil Reais),6715
3504800,2008,(Mil Reais),22411
3504800,2009,(Mil Reais),24347
3504800,2010,(Mil Reais),28046
3504800,2011,(Mil Reais),42932
3504800,2012,(Mil Reais),43459
3504800,2013,(Mil Reais),40212
3504800,2014,(Mil Reais),25833
3504909,1990,(Mil Cruzeiros),40126
3504909,1991,(Mil Cruzeiros),89138
3504909,1992,(Mil Cruzeiros),969860
3504909,1993,(Mil Cruzeiros Reais),5859
3504909,1994,(Mil Reais),43
3504909,1995,(Mil Reais),99
3504909,1996,(Mil Reais),-
3504909,1997,(Mil Reais),152
3504909,1998,(Mil Reais),260
3504909,1999,(Mil Reais),260
3504909,2000,(Mil Reais),303
3504909,2001,(Mil Reais),328
3504909,2002,(Mil Reais),323
3504909,2003,(Mil Reais),388
3504909,2004,(Mil Reais),347
3504909,2005,(Mil Reais),394
3504909,2006,(Mil Reais),354
3504909,2007,(Mil Reais),388
3504909,2008,(Mil Reais),360
3504909,2009,(Mil Reais),480
3504909,2010,(Mil Reais),329
3504909,2011,(Mil Reais),488
3504909,2012,(Mil Reais),553
3504909,2013,(Mil Reais),1238
3504909,2014,(Mil Reais),926
3505005,1990,(Mil Cruzeiros),45158
3505005,1991,(Mil Cruzeiros),70318
3505005,1992,(Mil Cruzeiros),1787370
3505005,1993,(Mil Cruzeiros Reais),36901
3505005,1994,(Mil Reais),70
3505005,1995,(Mil Reais),186
3505005,1996,(Mil Reais),406
3505005,1997,(Mil Reais),1154
3505005,1998,(Mil Reais),1695
3505005,1999,(Mil Reais),1095
3505005,2000,(Mil Reais),1464
3505005,2001,(Mil Reais),1524
3505005,2002,(Mil Reais),3626
3505005,2003,(Mil Reais),4843
3505005,2004,(Mil Reais),3708
3505005,2005,(Mil Reais),2248
3505005,2006,(Mil Reais),2919
3505005,2007,(Mil Reais),4556
3505005,2008,(Mil Reais),3251
3505005,2009,(Mil Reais),2722
3505005,2010,(Mil Reais),3069
3505005,2011,(Mil Reais),4236
3505005,2012,(Mil Reais),6025
3505005,2013,(Mil Reais),5364
3505005,2014,(Mil Reais),17668
3505104,1990,(Mil Cruzeiros),53107
3505104,1991,(Mil Cruzeiros),202014
3505104,1992,(Mil Cruzeiros),7372306
3505104,1993,(Mil Cruzeiros Reais),188405
3505104,1994,(Mil Reais),3022
3505104,1995,(Mil Reais),2486
3505104,1996,(Mil Reais),629
3505104,1997,(Mil Reais),1967
3505104,1998,(Mil Reais),2109
3505104,1999,(Mil Reais),2235
3505104,2000,(Mil Reais),3361
3505104,2001,(Mil Reais),4881
3505104,2002,(Mil Reais),8624
3505104,2003,(Mil Reais),10567
3505104,2004,(Mil Reais),11564
3505104,2005,(Mil Reais),5505
3505104,2006,(Mil Reais),11509
3505104,2007,(Mil Reais),13519
