Municipio,Lavoura temporária,Ano,Valor
3548609,Melão,2014,-
3548609,Milho (em grão),1995,29
3548609,Milho (em grão),2014,61
3548609,Rami (fibra),1995,-
3548609,Rami (fibra),2014,-
3548609,Soja (em grão),1995,-
3548609,Soja (em grão),2014,-
3548609,Sorgo (em grão),1995,-
3548609,Sorgo (em grão),2014,-
3548609,Tomate,1995,168
3548609,Tomate,2014,1061
3548609,Trigo (em grão),1995,-
3548609,Trigo (em grão),2014,-
3548609,Triticale (em grão),1995,-
3548609,Triticale (em grão),2014,-
3548708,Abacaxi,1995,-
3548708,Abacaxi,2014,-
3548708,Algodão herbáceo (em caroço),1995,-
3548708,Algodão herbáceo (em caroço),2014,-
3548708,Alho,1995,-
3548708,Alho,2014,-
3548708,Amendoim (em casca),1995,-
3548708,Amendoim (em casca),2014,-
3548708,Arroz (em casca),1995,-
3548708,Arroz (em casca),2014,-
3548708,Aveia (em grão),1995,-
3548708,Aveia (em grão),2014,-
3548708,Batata-doce,1995,-
3548708,Batata-doce,2014,-
3548708,Batata-inglesa,1995,-
3548708,Batata-inglesa,2014,-
3548708,Cana-de-açúcar,1995,-
3548708,Cana-de-açúcar,2014,-
3548708,Cebola,1995,-
3548708,Cebola,2014,-
3548708,Centeio (em grão),1995,-
3548708,Centeio (em grão),2014,-
3548708,Cevada (em grão),1995,-
3548708,Cevada (em grão),2014,-
3548708,Ervilha (em grão),1995,-
3548708,Ervilha (em grão),2014,-
3548708,Fava (em grão),1995,-
3548708,Fava (em grão),2014,-
3548708,Feijão (em grão),1995,-
3548708,Feijão (em grão),2014,-
3548708,Fumo (em folha),1995,-
3548708,Fumo (em folha),2014,-
3548708,Girassol (em grão),1995,-
3548708,Girassol (em grão),2014,-
3548708,Juta (fibra),1995,-
3548708,Juta (fibra),2014,-
3548708,Linho (semente),1995,-
3548708,Linho (semente),2014,-
3548708,Malva (fibra),1995,-
3548708,Malva (fibra),2014,-
3548708,Mamona (baga),1995,-
3548708,Mamona (baga),2014,-
3548708,Mandioca,1995,-
3548708,Mandioca,2014,-
3548708,Melancia,1995,-
3548708,Melancia,2014,-
3548708,Melão,1995,-
3548708,Melão,2014,-
3548708,Milho (em grão),1995,-
3548708,Milho (em grão),2014,-
3548708,Rami (fibra),1995,-
3548708,Rami (fibra),2014,-
3548708,Soja (em grão),1995,-
3548708,Soja (em grão),2014,-
3548708,Sorgo (em grão),1995,-
3548708,Sorgo (em grão),2014,-
3548708,Tomate,1995,-
3548708,Tomate,2014,-
3548708,Trigo (em grão),1995,-
3548708,Trigo (em grão),2014,-
3548708,Triticale (em grão),1995,-
3548708,Triticale (em grão),2014,-
3548906,Abacaxi,1995,-
3548906,Abacaxi,2014,-
3548906,Algodão herbáceo (em caroço),1995,-
3548906,Algodão herbáceo (em caroço),2014,-
3548906,Alho,1995,-
3548906,Alho,2014,-
3548906,Amendoim (em casca),1995,-
3548906,Amendoim (em casca),2014,613
3548906,Arroz (em casca),1995,68
3548906,Arroz (em casca),2014,24
3548906,Aveia (em grão),1995,-
3548906,Aveia (em grão),2014,-
3548906,Batata-doce,1995,-
3548906,Batata-doce,2014,-
3548906,Batata-inglesa,1995,-
3548906,Batata-inglesa,2014,-
3548906,Cana-de-açúcar,1995,6600
3548906,Cana-de-açúcar,2014,166400
3548906,Cebola,1995,-
3548906,Cebola,2014,-
3548906,Centeio (em grão),1995,-
3548906,Centeio (em grão),2014,-
3548906,Cevada (em grão),1995,-
3548906,Cevada (em grão),2014,-
3548906,Ervilha (em grão),1995,-
3548906,Ervilha (em grão),2014,-
3548906,Fava (em grão),1995,-
3548906,Fava (em grão),2014,-
3548906,Feijão (em grão),1995,16
3548906,Feijão (em grão),2014,-
3548906,Fumo (em folha),1995,-
3548906,Fumo (em folha),2014,-
3548906,Girassol (em grão),1995,-
3548906,Girassol (em grão),2014,-
3548906,Juta (fibra),1995,-
3548906,Juta (fibra),2014,-
3548906,Linho (semente),1995,-
3548906,Linho (semente),2014,-
3548906,Malva (fibra),1995,-
3548906,Malva (fibra),2014,-
3548906,Mamona (baga),1995,-
3548906,Mamona (baga),2014,-
3548906,Mandioca,1995,32
3548906,Mandioca,2014,98
3548906,Melancia,1995,-
3548906,Melancia,2014,-
3548906,Melão,1995,-
3548906,Melão,2014,-
3548906,Milho (em grão),1995,4010
3548906,Milho (em grão),2014,1904
3548906,Rami (fibra),1995,-
3548906,Rami (fibra),2014,-
3548906,Soja (em grão),1995,270
3548906,Soja (em grão),2014,1397
3548906,Sorgo (em grão),1995,-
3548906,Sorgo (em grão),2014,-
3548906,Tomate,1995,588
3548906,Tomate,2014,111
3548906,Trigo (em grão),1995,-
3548906,Trigo (em grão),2014,-
3548906,Triticale (em grão),1995,-
3548906,Triticale (em grão),2014,-
3549003,Abacaxi,1995,-
3549003,Abacaxi,2014,-
3549003,Algodão herbáceo (em caroço),1995,329
3549003,Algodão herbáceo (em caroço),2014,-
3549003,Alho,1995,-
3549003,Alho,2014,-
3549003,Amendoim (em casca),1995,-
3549003,Amendoim (em casca),2014,-
3549003,Arroz (em casca),1995,9
3549003,Arroz (em casca),2014,-
3549003,Aveia (em grão),1995,-
3549003,Aveia (em grão),2014,-
3549003,Batata-doce,1995,-
3549003,Batata-doce,2014,-
3549003,Batata-inglesa,1995,-
3549003,Batata-inglesa,2014,-
3549003,Cana-de-açúcar,1995,-
3549003,Cana-de-açúcar,2014,3883
3549003,Cebola,1995,-
3549003,Cebola,2014,-
3549003,Centeio (em grão),1995,-
3549003,Centeio (em grão),2014,-
3549003,Cevada (em grão),1995,-
3549003,Cevada (em grão),2014,-
3549003,Ervilha (em grão),1995,-
3549003,Ervilha (em grão),2014,-
3549003,Fava (em grão),1995,-
3549003,Fava (em grão),2014,-
3549003,Feijão (em grão),1995,24
3549003,Feijão (em grão),2014,-
3549003,Fumo (em folha),1995,-
3549003,Fumo (em folha),2014,-
3549003,Girassol (em grão),1995,-
3549003,Girassol (em grão),2014,-
3549003,Juta (fibra),1995,-
3549003,Juta (fibra),2014,-
3549003,Linho (semente),1995,-
3549003,Linho (semente),2014,-
3549003,Malva (fibra),1995,-
3549003,Malva (fibra),2014,-
3549003,Mamona (baga),1995,-
3549003,Mamona (baga),2014,-
3549003,Mandioca,1995,80
3549003,Mandioca,2014,-
3549003,Melancia,1995,-
3549003,Melancia,2014,-
3549003,Melão,1995,-
3549003,Melão,2014,-
3549003,Milho (em grão),1995,113
3549003,Milho (em grão),2014,68
3549003,Rami (fibra),1995,-
3549003,Rami (fibra),2014,-
3549003,Soja (em grão),1995,-
3549003,Soja (em grão),2014,-
3549003,Sorgo (em grão),1995,-
3549003,Sorgo (em grão),2014,-
3549003,Tomate,1995,-
3549003,Tomate,2014,-
3549003,Trigo (em grão),1995,-
3549003,Trigo (em grão),2014,-
3549003,Triticale (em grão),1995,-
3549003,Triticale (em grão),2014,-
3549102,Abacaxi,1995,-
3549102,Abacaxi,2014,-
3549102,Algodão herbáceo (em caroço),1995,237
3549102,Algodão herbáceo (em caroço),2014,-
3549102,Alho,1995,-
3549102,Alho,2014,-
3549102,Amendoim (em casca),1995,-
3549102,Amendoim (em casca),2014,-
3549102,Arroz (em casca),1995,90
3549102,Arroz (em casca),2014,-
3549102,Aveia (em grão),1995,-
3549102,Aveia (em grão),2014,-
3549102,Batata-doce,1995,-
3549102,Batata-doce,2014,-
3549102,Batata-inglesa,1995,4500
3549102,Batata-inglesa,2014,6299
3549102,Cana-de-açúcar,1995,4281
3549102,Cana-de-açúcar,2014,41446
3549102,Cebola,1995,-
3549102,Cebola,2014,-
3549102,Centeio (em grão),1995,-
3549102,Centeio (em grão),2014,-
3549102,Cevada (em grão),1995,-
3549102,Cevada (em grão),2014,-
3549102,Ervilha (em grão),1995,-
3549102,Ervilha (em grão),2014,-
3549102,Fava (em grão),1995,-
3549102,Fava (em grão),2014,-
3549102,Feijão (em grão),1995,252
3549102,Feijão (em grão),2014,1248
3549102,Fumo (em folha),1995,-
3549102,Fumo (em folha),2014,-
3549102,Girassol (em grão),1995,-
3549102,Girassol (em grão),2014,-
3549102,Juta (fibra),1995,-
3549102,Juta (fibra),2014,-
3549102,Linho (semente),1995,-
3549102,Linho (semente),2014,-
3549102,Malva (fibra),1995,-
3549102,Malva (fibra),2014,-
3549102,Mamona (baga),1995,-
3549102,Mamona (baga),2014,-
3549102,Mandioca,1995,-
3549102,Mandioca,2014,427
3549102,Melancia,1995,-
3549102,Melancia,2014,-
3549102,Melão,1995,-
3549102,Melão,2014,-
3549102,Milho (em grão),1995,2400
3549102,Milho (em grão),2014,5677
3549102,Rami (fibra),1995,-
3549102,Rami (fibra),2014,-
3549102,Soja (em grão),1995,48
3549102,Soja (em grão),2014,487
3549102,Sorgo (em grão),1995,-
3549102,Sorgo (em grão),2014,-
3549102,Tomate,1995,140
3549102,Tomate,2014,420
3549102,Trigo (em grão),1995,-
3549102,Trigo (em grão),2014,-
3549102,Triticale (em grão),1995,-
3549102,Triticale (em grão),2014,-
3549201,Abacaxi,1995,-
3549201,Abacaxi,2014,-
3549201,Algodão herbáceo (em caroço),1995,329
3549201,Algodão herbáceo (em caroço),2014,-
3549201,Alho,1995,-
3549201,Alho,2014,-
3549201,Amendoim (em casca),1995,3
3549201,Amendoim (em casca),2014,-
3549201,Arroz (em casca),1995,20
3549201,Arroz (em casca),2014,-
3549201,Aveia (em grão),1995,-
3549201,Aveia (em grão),2014,-
3549201,Batata-doce,1995,-
3549201,Batata-doce,2014,-
3549201,Batata-inglesa,1995,-
3549201,Batata-inglesa,2014,-
3549201,Cana-de-açúcar,1995,-
3549201,Cana-de-açúcar,2014,5775
3549201,Cebola,1995,-
3549201,Cebola,2014,-
3549201,Centeio (em grão),1995,-
3549201,Centeio (em grão),2014,-
3549201,Cevada (em grão),1995,-
3549201,Cevada (em grão),2014,-
3549201,Ervilha (em grão),1995,-
3549201,Ervilha (em grão),2014,-
3549201,Fava (em grão),1995,-
3549201,Fava (em grão),2014,-
3549201,Feijão (em grão),1995,2
3549201,Feijão (em grão),2014,-
3549201,Fumo (em folha),1995,-
3549201,Fumo (em folha),2014,-
3549201,Girassol (em grão),1995,-
3549201,Girassol (em grão),2014,-
3549201,Juta (fibra),1995,-
3549201,Juta (fibra),2014,-
3549201,Linho (semente),1995,-
3549201,Linho (semente),2014,-
3549201,Malva (fibra),1995,-
3549201,Malva (fibra),2014,-
3549201,Mamona (baga),1995,-
3549201,Mamona (baga),2014,-
3549201,Mandioca,1995,-
3549201,Mandioca,2014,-
3549201,Melancia,1995,-
3549201,Melancia,2014,-
3549201,Melão,1995,-
3549201,Melão,2014,-
3549201,Milho (em grão),1995,150
3549201,Milho (em grão),2014,28
3549201,Rami (fibra),1995,-
3549201,Rami (fibra),2014,-
3549201,Soja (em grão),1995,-
3549201,Soja (em grão),2014,-
3549201,Sorgo (em grão),1995,-
3549201,Sorgo (em grão),2014,-
3549201,Tomate,1995,-
3549201,Tomate,2014,-
3549201,Trigo (em grão),1995,-
3549201,Trigo (em grão),2014,-
3549201,Triticale (em grão),1995,-
3549201,Triticale (em grão),2014,-
3549250,Abacaxi,1995,-
3549250,Abacaxi,2014,-
3549250,Algodão herbáceo (em caroço),1995,223
3549250,Algodão herbáceo (em caroço),2014,-
3549250,Alho,1995,-
3549250,Alho,2014,-
3549250,Amendoim (em casca),1995,-
3549250,Amendoim (em casca),2014,-
3549250,Arroz (em casca),1995,15
3549250,Arroz (em casca),2014,-
3549250,Aveia (em grão),1995,-
3549250,Aveia (em grão),2014,-
3549250,Batata-doce,1995,-
3549250,Batata-doce,2014,-
3549250,Batata-inglesa,1995,-
3549250,Batata-inglesa,2014,-
3549250,Cana-de-açúcar,1995,2275
3549250,Cana-de-açúcar,2014,14759
3549250,Cebola,1995,-
3549250,Cebola,2014,-
3549250,Centeio (em grão),1995,-
3549250,Centeio (em grão),2014,-
3549250,Cevada (em grão),1995,-
3549250,Cevada (em grão),2014,-
3549250,Ervilha (em grão),1995,-
3549250,Ervilha (em grão),2014,-
3549250,Fava (em grão),1995,-
3549250,Fava (em grão),2014,-
3549250,Feijão (em grão),1995,29
3549250,Feijão (em grão),2014,-
3549250,Fumo (em folha),1995,-
3549250,Fumo (em folha),2014,-
3549250,Girassol (em grão),1995,-
3549250,Girassol (em grão),2014,-
3549250,Juta (fibra),1995,-
3549250,Juta (fibra),2014,-
3549250,Linho (semente),1995,-
3549250,Linho (semente),2014,-
3549250,Malva (fibra),1995,-
3549250,Malva (fibra),2014,-
3549250,Mamona (baga),1995,-
3549250,Mamona (baga),2014,-
3549250,Mandioca,1995,-
3549250,Mandioca,2014,8
3549250,Melancia,1995,-
3549250,Melancia,2014,-
3549250,Melão,1995,-
3549250,Melão,2014,-
3549250,Milho (em grão),1995,78
3549250,Milho (em grão),2014,-
3549250,Rami (fibra),1995,-
3549250,Rami (fibra),2014,-
3549250,Soja (em grão),1995,88
3549250,Soja (em grão),2014,628
3549250,Sorgo (em grão),1995,-
3549250,Sorgo (em grão),2014,-
3549250,Tomate,1995,-
3549250,Tomate,2014,-
3549250,Trigo (em grão),1995,-
3549250,Trigo (em grão),2014,-
3549250,Triticale (em grão),1995,-
3549250,Triticale (em grão),2014,-
3549300,Abacaxi,1995,-
3549300,Abacaxi,2014,-
3549300,Algodão herbáceo (em caroço),1995,318
3549300,Algodão herbáceo (em caroço),2014,-
3549300,Alho,1995,-
3549300,Alho,2014,-
3549300,Amendoim (em casca),1995,68
3549300,Amendoim (em casca),2014,-
3549300,Arroz (em casca),1995,9
3549300,Arroz (em casca),2014,-
3549300,Aveia (em grão),1995,-
3549300,Aveia (em grão),2014,-
3549300,Batata-doce,1995,-
3549300,Batata-doce,2014,-
3549300,Batata-inglesa,1995,-
3549300,Batata-inglesa,2014,-
3549300,Cana-de-açúcar,1995,-
3549300,Cana-de-açúcar,2014,19435
3549300,Cebola,1995,-
3549300,Cebola,2014,-
3549300,Centeio (em grão),1995,-
3549300,Centeio (em grão),2014,-
3549300,Cevada (em grão),1995,-
3549300,Cevada (em grão),2014,-
3549300,Ervilha (em grão),1995,-
3549300,Ervilha (em grão),2014,-
3549300,Fava (em grão),1995,-
3549300,Fava (em grão),2014,-
3549300,Feijão (em grão),1995,12
3549300,Feijão (em grão),2014,-
3549300,Fumo (em folha),1995,-
3549300,Fumo (em folha),2014,-
3549300,Girassol (em grão),1995,-
3549300,Girassol (em grão),2014,-
3549300,Juta (fibra),1995,-
3549300,Juta (fibra),2014,-
3549300,Linho (semente),1995,-
3549300,Linho (semente),2014,-
3549300,Malva (fibra),1995,-
3549300,Malva (fibra),2014,-
3549300,Mamona (baga),1995,-
3549300,Mamona (baga),2014,-
3549300,Mandioca,1995,21
3549300,Mandioca,2014,18
3549300,Melancia,1995,-
3549300,Melancia,2014,-
3549300,Melão,1995,-
3549300,Melão,2014,-
3549300,Milho (em grão),1995,81
3549300,Milho (em grão),2014,20
3549300,Rami (fibra),1995,-
3549300,Rami (fibra),2014,-
3549300,Soja (em grão),1995,-
3549300,Soja (em grão),2014,-
3549300,Sorgo (em grão),1995,-
3549300,Sorgo (em grão),2014,-
3549300,Tomate,1995,-
3549300,Tomate,2014,-
3549300,Trigo (em grão),1995,-
3549300,Trigo (em grão),2014,-
3549300,Triticale (em grão),1995,-
3549300,Triticale (em grão),2014,-
3549409,Abacaxi,1995,-
3549409,Abacaxi,2014,-
3549409,Algodão herbáceo (em caroço),1995,-
3549409,Algodão herbáceo (em caroço),2014,-
3549409,Alho,1995,-
3549409,Alho,2014,-
3549409,Amendoim (em casca),1995,10
3549409,Amendoim (em casca),2014,-
3549409,Arroz (em casca),1995,46
3549409,Arroz (em casca),2014,-
3549409,Aveia (em grão),1995,-
3549409,Aveia (em grão),2014,-
3549409,Batata-doce,1995,-
3549409,Batata-doce,2014,-
3549409,Batata-inglesa,1995,-
3549409,Batata-inglesa,2014,-
3549409,Cana-de-açúcar,1995,17600
3549409,Cana-de-açúcar,2014,110132
3549409,Cebola,1995,-
3549409,Cebola,2014,-
3549409,Centeio (em grão),1995,-
3549409,Centeio (em grão),2014,-
3549409,Cevada (em grão),1995,-
3549409,Cevada (em grão),2014,-
3549409,Ervilha (em grão),1995,-
3549409,Ervilha (em grão),2014,-
3549409,Fava (em grão),1995,-
3549409,Fava (em grão),2014,-
3549409,Feijão (em grão),1995,29
3549409,Feijão (em grão),2014,209
3549409,Fumo (em folha),1995,-
3549409,Fumo (em folha),2014,-
3549409,Girassol (em grão),1995,-
3549409,Girassol (em grão),2014,-
3549409,Juta (fibra),1995,-
3549409,Juta (fibra),2014,-
3549409,Linho (semente),1995,-
3549409,Linho (semente),2014,-
3549409,Malva (fibra),1995,-
3549409,Malva (fibra),2014,-
3549409,Mamona (baga),1995,-
3549409,Mamona (baga),2014,-
3549409,Mandioca,1995,-
3549409,Mandioca,2014,-
3549409,Melancia,1995,-
3549409,Melancia,2014,-
3549409,Melão,1995,-
3549409,Melão,2014,-
3549409,Milho (em grão),1995,1362
3549409,Milho (em grão),2014,3457
3549409,Rami (fibra),1995,-
3549409,Rami (fibra),2014,-
3549409,Soja (em grão),1995,1544
3549409,Soja (em grão),2014,8100
3549409,Sorgo (em grão),1995,81
3549409,Sorgo (em grão),2014,-
3549409,Tomate,1995,-
3549409,Tomate,2014,-
3549409,Trigo (em grão),1995,-
3549409,Trigo (em grão),2014,-
3549409,Triticale (em grão),1995,-
3549409,Triticale (em grão),2014,-
3549508,Abacaxi,1995,-
3549508,Abacaxi,2014,-
3549508,Algodão herbáceo (em caroço),1995,-
3549508,Algodão herbáceo (em caroço),2014,-
3549508,Alho,1995,-
3549508,Alho,2014,-
3549508,Amendoim (em casca),1995,30
3549508,Amendoim (em casca),2014,-
3549508,Arroz (em casca),1995,126
3549508,Arroz (em casca),2014,26
3549508,Aveia (em grão),1995,-
3549508,Aveia (em grão),2014,-
3549508,Batata-doce,1995,-
3549508,Batata-doce,2014,-
3549508,Batata-inglesa,1995,3675
3549508,Batata-inglesa,2014,-
3549508,Cana-de-açúcar,1995,1650
3549508,Cana-de-açúcar,2014,40936
3549508,Cebola,1995,-
3549508,Cebola,2014,-
3549508,Centeio (em grão),1995,-
3549508,Centeio (em grão),2014,-
3549508,Cevada (em grão),1995,-
3549508,Cevada (em grão),2014,-
3549508,Ervilha (em grão),1995,-
3549508,Ervilha (em grão),2014,-
3549508,Fava (em grão),1995,-
3549508,Fava (em grão),2014,-
3549508,Feijão (em grão),1995,556
3549508,Feijão (em grão),2014,52
3549508,Fumo (em folha),1995,-
3549508,Fumo (em folha),2014,-
3549508,Girassol (em grão),1995,-
3549508,Girassol (em grão),2014,-
3549508,Juta (fibra),1995,-
3549508,Juta (fibra),2014,-
3549508,Linho (semente),1995,-
3549508,Linho (semente),2014,-
3549508,Malva (fibra),1995,-
3549508,Malva (fibra),2014,-
3549508,Mamona (baga),1995,-
3549508,Mamona (baga),2014,-
3549508,Mandioca,1995,-
3549508,Mandioca,2014,79
3549508,Melancia,1995,-
3549508,Melancia,2014,-
3549508,Melão,1995,-
3549508,Melão,2014,-
3549508,Milho (em grão),1995,1980
3549508,Milho (em grão),2014,541
3549508,Rami (fibra),1995,-
3549508,Rami (fibra),2014,-
3549508,Soja (em grão),1995,2640
3549508,Soja (em grão),2014,2362
3549508,Sorgo (em grão),1995,504
3549508,Sorgo (em grão),2014,63
3549508,Tomate,1995,42
3549508,Tomate,2014,221
3549508,Trigo (em grão),1995,-
3549508,Trigo (em grão),2014,-
3549508,Triticale (em grão),1995,-
3549508,Triticale (em grão),2014,-
3549607,Abacaxi,1995,-
3549607,Abacaxi,2014,-
3549607,Algodão herbáceo (em caroço),1995,-
3549607,Algodão herbáceo (em caroço),2014,-
3549607,Alho,1995,-
3549607,Alho,2014,-
3549607,Amendoim (em casca),1995,-
3549607,Amendoim (em casca),2014,-
3549607,Arroz (em casca),1995,14
3549607,Arroz (em casca),2014,-
3549607,Aveia (em grão),1995,-
3549607,Aveia (em grão),2014,-
3549607,Batata-doce,1995,-
3549607,Batata-doce,2014,-
3549607,Batata-inglesa,1995,-
3549607,Batata-inglesa,2014,-
3549607,Cana-de-açúcar,1995,24
3549607,Cana-de-açúcar,2014,172
3549607,Cebola,1995,-
3549607,Cebola,2014,-
3549607,Centeio (em grão),1995,-
3549607,Centeio (em grão),2014,-
3549607,Cevada (em grão),1995,-
3549607,Cevada (em grão),2014,-
3549607,Ervilha (em grão),1995,-
3549607,Ervilha (em grão),2014,-
3549607,Fava (em grão),1995,-
3549607,Fava (em grão),2014,-
3549607,Feijão (em grão),1995,37
3549607,Feijão (em grão),2014,20
3549607,Fumo (em folha),1995,1
3549607,Fumo (em folha),2014,-
3549607,Girassol (em grão),1995,-
3549607,Girassol (em grão),2014,-
3549607,Juta (fibra),1995,-
3549607,Juta (fibra),2014,-
3549607,Linho (semente),1995,-
3549607,Linho (semente),2014,-
3549607,Malva (fibra),1995,-
3549607,Malva (fibra),2014,-
3549607,Mamona (baga),1995,-
3549607,Mamona (baga),2014,-
3549607,Mandioca,1995,-
3549607,Mandioca,2014,-
3549607,Melancia,1995,-
3549607,Melancia,2014,-
3549607,Melão,1995,-
3549607,Melão,2014,-
3549607,Milho (em grão),1995,78
3549607,Milho (em grão),2014,159
3549607,Rami (fibra),1995,-
3549607,Rami (fibra),2014,-
3549607,Soja (em grão),1995,-
3549607,Soja (em grão),2014,-
3549607,Sorgo (em grão),1995,-
3549607,Sorgo (em grão),2014,-
3549607,Tomate,1995,-
3549607,Tomate,2014,-
3549607,Trigo (em grão),1995,-
3549607,Trigo (em grão),2014,-
3549607,Triticale (em grão),1995,-
3549607,Triticale (em grão),2014,-
3549706,Abacaxi,1995,-
3549706,Abacaxi,2014,-
3549706,Algodão herbáceo (em caroço),1995,-
3549706,Algodão herbáceo (em caroço),2014,-
3549706,Alho,1995,-
3549706,Alho,2014,-
3549706,Amendoim (em casca),1995,-
3549706,Amendoim (em casca),2014,-
3549706,Arroz (em casca),1995,475
3549706,Arroz (em casca),2014,-
3549706,Aveia (em grão),1995,-
3549706,Aveia (em grão),2014,-
3549706,Batata-doce,1995,-
3549706,Batata-doce,2014,-
3549706,Batata-inglesa,1995,-
3549706,Batata-inglesa,2014,-
3549706,Cana-de-açúcar,1995,116
3549706,Cana-de-açúcar,2014,13050
3549706,Cebola,1995,22880
3549706,Cebola,2014,5727
3549706,Centeio (em grão),1995,-
3549706,Centeio (em grão),2014,-
3549706,Cevada (em grão),1995,-
3549706,Cevada (em grão),2014,-
3549706,Ervilha (em grão),1995,-
3549706,Ervilha (em grão),2014,-
3549706,Fava (em grão),1995,-
3549706,Fava (em grão),2014,-
3549706,Feijão (em grão),1995,858
3549706,Feijão (em grão),2014,-
3549706,Fumo (em folha),1995,-
3549706,Fumo (em folha),2014,-
3549706,Girassol (em grão),1995,-
