Municipio,Lavoura permanente,Ano,Valor
3553302,Caqui,2014,-
3553302,Castanha de caju,1995,-
3553302,Castanha de caju,2014,-
3553302,Chá-da-índia (folha verde),1995,-
3553302,Chá-da-índia (folha verde),2014,-
3553302,Coco-da-baía,1995,-
3553302,Coco-da-baía,2014,-
3553302,Dendê (cacho de coco),1995,-
3553302,Dendê (cacho de coco),2014,-
3553302,Erva-mate (folha verde),1995,-
3553302,Erva-mate (folha verde),2014,-
3553302,Figo,1995,-
3553302,Figo,2014,-
3553302,Goiaba,1995,-
3553302,Goiaba,2014,18
3553302,Guaraná (semente),1995,-
3553302,Guaraná (semente),2014,-
3553302,Laranja,1995,4840
3553302,Laranja,2014,29726
3553302,Limão,1995,166
3553302,Limão,2014,-
3553302,Maçã,1995,-
3553302,Maçã,2014,-
3553302,Mamão,1995,-
3553302,Mamão,2014,-
3553302,Manga,1995,28
3553302,Manga,2014,1613
3553302,Maracujá,1995,-
3553302,Maracujá,2014,30
3553302,Marmelo,1995,-
3553302,Marmelo,2014,-
3553302,Noz (fruto seco),1995,-
3553302,Noz (fruto seco),2014,-
3553302,Palmito,1995,-
3553302,Palmito,2014,-
3553302,Pera,1995,-
3553302,Pera,2014,-
3553302,Pêssego,1995,-
3553302,Pêssego,2014,-
3553302,Pimenta-do-reino,1995,-
3553302,Pimenta-do-reino,2014,-
3553302,Sisal ou agave (fibra),1995,-
3553302,Sisal ou agave (fibra),2014,-
3553302,Tangerina,1995,437
3553302,Tangerina,2014,295
3553302,Tungue (fruto seco),1995,-
3553302,Tungue (fruto seco),2014,-
3553302,Urucum (semente),1995,-
3553302,Urucum (semente),2014,-
3553302,Uva,1995,-
3553302,Uva,2014,-
3553401,Abacate,1995,3
3553401,Abacate,2014,98
3553401,Algodão arbóreo (em caroço),1995,-
3553401,Algodão arbóreo (em caroço),2014,-
3553401,Azeitona,1995,-
3553401,Azeitona,2014,-
3553401,Banana (cacho),1995,1
3553401,Banana (cacho),2014,331
3553401,Borracha (látex coagulado),1995,561
3553401,Borracha (látex coagulado),2014,13179
3553401,Cacau (em amêndoa),1995,-
3553401,Cacau (em amêndoa),2014,-
3553401,Café (em grão) Total,1995,333
3553401,Café (em grão) Total,2014,992
3553401,Café (em grão) Arábica,1995,-
3553401,Café (em grão) Arábica,2014,992
3553401,Café (em grão) Canephora,1995,-
3553401,Café (em grão) Canephora,2014,-
3553401,Caqui,1995,-
3553401,Caqui,2014,-
3553401,Castanha de caju,1995,-
3553401,Castanha de caju,2014,-
3553401,Chá-da-índia (folha verde),1995,-
3553401,Chá-da-índia (folha verde),2014,-
3553401,Coco-da-baía,1995,-
3553401,Coco-da-baía,2014,-
3553401,Dendê (cacho de coco),1995,-
3553401,Dendê (cacho de coco),2014,-
3553401,Erva-mate (folha verde),1995,-
3553401,Erva-mate (folha verde),2014,-
3553401,Figo,1995,-
3553401,Figo,2014,-
3553401,Goiaba,1995,-
3553401,Goiaba,2014,512
3553401,Guaraná (semente),1995,-
3553401,Guaraná (semente),2014,-
3553401,Laranja,1995,5500
3553401,Laranja,2014,12619
3553401,Limão,1995,310
3553401,Limão,2014,231
3553401,Maçã,1995,-
3553401,Maçã,2014,-
3553401,Mamão,1995,-
3553401,Mamão,2014,-
3553401,Manga,1995,650
3553401,Manga,2014,1868
3553401,Maracujá,1995,-
3553401,Maracujá,2014,-
3553401,Marmelo,1995,-
3553401,Marmelo,2014,-
3553401,Noz (fruto seco),1995,-
3553401,Noz (fruto seco),2014,-
3553401,Palmito,1995,-
3553401,Palmito,2014,-
3553401,Pera,1995,-
3553401,Pera,2014,-
3553401,Pêssego,1995,-
3553401,Pêssego,2014,-
3553401,Pimenta-do-reino,1995,-
3553401,Pimenta-do-reino,2014,-
3553401,Sisal ou agave (fibra),1995,-
3553401,Sisal ou agave (fibra),2014,-
3553401,Tangerina,1995,-
3553401,Tangerina,2014,635
3553401,Tungue (fruto seco),1995,-
3553401,Tungue (fruto seco),2014,-
3553401,Urucum (semente),1995,-
3553401,Urucum (semente),2014,-
3553401,Uva,1995,2
3553401,Uva,2014,-
3553500,Abacate,1995,-
3553500,Abacate,2014,-
3553500,Algodão arbóreo (em caroço),1995,-
3553500,Algodão arbóreo (em caroço),2014,-
3553500,Azeitona,1995,-
3553500,Azeitona,2014,-
3553500,Banana (cacho),1995,616
3553500,Banana (cacho),2014,6480
3553500,Borracha (látex coagulado),1995,-
3553500,Borracha (látex coagulado),2014,-
3553500,Cacau (em amêndoa),1995,-
3553500,Cacau (em amêndoa),2014,-
3553500,Café (em grão) Total,1995,-
3553500,Café (em grão) Total,2014,-
3553500,Café (em grão) Arábica,1995,-
3553500,Café (em grão) Arábica,2014,-
3553500,Café (em grão) Canephora,1995,-
3553500,Café (em grão) Canephora,2014,-
3553500,Caqui,1995,7
3553500,Caqui,2014,-
3553500,Castanha de caju,1995,-
3553500,Castanha de caju,2014,-
3553500,Chá-da-índia (folha verde),1995,660
3553500,Chá-da-índia (folha verde),2014,-
3553500,Coco-da-baía,1995,-
3553500,Coco-da-baía,2014,-
3553500,Dendê (cacho de coco),1995,-
3553500,Dendê (cacho de coco),2014,-
3553500,Erva-mate (folha verde),1995,-
3553500,Erva-mate (folha verde),2014,-
3553500,Figo,1995,-
3553500,Figo,2014,-
3553500,Goiaba,1995,-
3553500,Goiaba,2014,-
3553500,Guaraná (semente),1995,-
3553500,Guaraná (semente),2014,-
3553500,Laranja,1995,-
3553500,Laranja,2014,-
3553500,Limão,1995,-
3553500,Limão,2014,-
3553500,Maçã,1995,-
3553500,Maçã,2014,-
3553500,Mamão,1995,-
3553500,Mamão,2014,-
3553500,Manga,1995,-
3553500,Manga,2014,-
3553500,Maracujá,1995,-
3553500,Maracujá,2014,-
3553500,Marmelo,1995,-
3553500,Marmelo,2014,-
3553500,Noz (fruto seco),1995,-
3553500,Noz (fruto seco),2014,-
3553500,Palmito,1995,-
3553500,Palmito,2014,-
3553500,Pera,1995,-
3553500,Pera,2014,-
3553500,Pêssego,1995,-
3553500,Pêssego,2014,-
3553500,Pimenta-do-reino,1995,-
3553500,Pimenta-do-reino,2014,-
3553500,Sisal ou agave (fibra),1995,-
3553500,Sisal ou agave (fibra),2014,-
3553500,Tangerina,1995,-
3553500,Tangerina,2014,-
3553500,Tungue (fruto seco),1995,-
3553500,Tungue (fruto seco),2014,-
3553500,Urucum (semente),1995,-
3553500,Urucum (semente),2014,-
3553500,Uva,1995,-
3553500,Uva,2014,-
3553609,Abacate,1995,-
3553609,Abacate,2014,-
3553609,Algodão arbóreo (em caroço),1995,-
3553609,Algodão arbóreo (em caroço),2014,-
3553609,Azeitona,1995,-
3553609,Azeitona,2014,-
3553609,Banana (cacho),1995,-
3553609,Banana (cacho),2014,-
3553609,Borracha (látex coagulado),1995,-
3553609,Borracha (látex coagulado),2014,-
3553609,Cacau (em amêndoa),1995,-
3553609,Cacau (em amêndoa),2014,-
3553609,Café (em grão) Total,1995,6475
3553609,Café (em grão) Total,2014,21750
3553609,Café (em grão) Arábica,1995,-
3553609,Café (em grão) Arábica,2014,21750
3553609,Café (em grão) Canephora,1995,-
3553609,Café (em grão) Canephora,2014,-
3553609,Caqui,1995,-
3553609,Caqui,2014,-
3553609,Castanha de caju,1995,-
3553609,Castanha de caju,2014,-
3553609,Chá-da-índia (folha verde),1995,-
3553609,Chá-da-índia (folha verde),2014,-
3553609,Coco-da-baía,1995,-
3553609,Coco-da-baía,2014,-
3553609,Dendê (cacho de coco),1995,-
3553609,Dendê (cacho de coco),2014,-
3553609,Erva-mate (folha verde),1995,-
3553609,Erva-mate (folha verde),2014,-
3553609,Figo,1995,-
3553609,Figo,2014,-
3553609,Goiaba,1995,-
3553609,Goiaba,2014,-
3553609,Guaraná (semente),1995,-
3553609,Guaraná (semente),2014,-
3553609,Laranja,1995,22
3553609,Laranja,2014,-
3553609,Limão,1995,-
3553609,Limão,2014,-
3553609,Maçã,1995,-
3553609,Maçã,2014,-
3553609,Mamão,1995,-
3553609,Mamão,2014,-
3553609,Manga,1995,-
3553609,Manga,2014,-
3553609,Maracujá,1995,-
3553609,Maracujá,2014,180
3553609,Marmelo,1995,-
3553609,Marmelo,2014,-
3553609,Noz (fruto seco),1995,-
3553609,Noz (fruto seco),2014,-
3553609,Palmito,1995,-
3553609,Palmito,2014,-
3553609,Pera,1995,-
3553609,Pera,2014,-
3553609,Pêssego,1995,-
3553609,Pêssego,2014,-
3553609,Pimenta-do-reino,1995,-
3553609,Pimenta-do-reino,2014,-
3553609,Sisal ou agave (fibra),1995,-
3553609,Sisal ou agave (fibra),2014,-
3553609,Tangerina,1995,-
3553609,Tangerina,2014,-
3553609,Tungue (fruto seco),1995,-
3553609,Tungue (fruto seco),2014,-
3553609,Urucum (semente),1995,-
3553609,Urucum (semente),2014,-
3553609,Uva,1995,-
3553609,Uva,2014,-
3553658,Abacate,1995,-
3553658,Abacate,2014,-
3553658,Algodão arbóreo (em caroço),1995,-
3553658,Algodão arbóreo (em caroço),2014,-
3553658,Azeitona,1995,-
3553658,Azeitona,2014,-
3553658,Banana (cacho),1995,-
3553658,Banana (cacho),2014,-
3553658,Borracha (látex coagulado),1995,-
3553658,Borracha (látex coagulado),2014,59
3553658,Cacau (em amêndoa),1995,-
3553658,Cacau (em amêndoa),2014,-
3553658,Café (em grão) Total,1995,-
3553658,Café (em grão) Total,2014,-
3553658,Café (em grão) Arábica,1995,-
3553658,Café (em grão) Arábica,2014,-
3553658,Café (em grão) Canephora,1995,-
3553658,Café (em grão) Canephora,2014,-
3553658,Caqui,1995,-
3553658,Caqui,2014,-
3553658,Castanha de caju,1995,-
3553658,Castanha de caju,2014,-
3553658,Chá-da-índia (folha verde),1995,-
3553658,Chá-da-índia (folha verde),2014,-
3553658,Coco-da-baía,1995,-
3553658,Coco-da-baía,2014,-
3553658,Dendê (cacho de coco),1995,-
3553658,Dendê (cacho de coco),2014,-
3553658,Erva-mate (folha verde),1995,-
3553658,Erva-mate (folha verde),2014,-
3553658,Figo,1995,-
3553658,Figo,2014,-
3553658,Goiaba,1995,-
3553658,Goiaba,2014,181
3553658,Guaraná (semente),1995,-
3553658,Guaraná (semente),2014,-
3553658,Laranja,1995,-
3553658,Laranja,2014,28611
3553658,Limão,1995,-
3553658,Limão,2014,31
3553658,Maçã,1995,-
3553658,Maçã,2014,-
3553658,Mamão,1995,-
3553658,Mamão,2014,-
3553658,Manga,1995,-
3553658,Manga,2014,-
3553658,Maracujá,1995,-
3553658,Maracujá,2014,-
3553658,Marmelo,1995,-
3553658,Marmelo,2014,-
3553658,Noz (fruto seco),1995,-
3553658,Noz (fruto seco),2014,-
3553658,Palmito,1995,-
3553658,Palmito,2014,-
3553658,Pera,1995,-
3553658,Pera,2014,-
3553658,Pêssego,1995,-
3553658,Pêssego,2014,-
3553658,Pimenta-do-reino,1995,-
3553658,Pimenta-do-reino,2014,-
3553658,Sisal ou agave (fibra),1995,-
3553658,Sisal ou agave (fibra),2014,-
3553658,Tangerina,1995,-
3553658,Tangerina,2014,153
3553658,Tungue (fruto seco),1995,-
3553658,Tungue (fruto seco),2014,-
3553658,Urucum (semente),1995,-
3553658,Urucum (semente),2014,-
3553658,Uva,1995,-
3553658,Uva,2014,-
3553708,Abacate,1995,140
3553708,Abacate,2014,1300
3553708,Algodão arbóreo (em caroço),1995,-
3553708,Algodão arbóreo (em caroço),2014,-
3553708,Azeitona,1995,-
3553708,Azeitona,2014,-
3553708,Banana (cacho),1995,-
3553708,Banana (cacho),2014,-
3553708,Borracha (látex coagulado),1995,-
3553708,Borracha (látex coagulado),2014,408
3553708,Cacau (em amêndoa),1995,-
3553708,Cacau (em amêndoa),2014,-
3553708,Café (em grão) Total,1995,19
3553708,Café (em grão) Total,2014,25
3553708,Café (em grão) Arábica,1995,-
3553708,Café (em grão) Arábica,2014,25
3553708,Café (em grão) Canephora,1995,-
3553708,Café (em grão) Canephora,2014,-
3553708,Caqui,1995,-
3553708,Caqui,2014,-
3553708,Castanha de caju,1995,-
3553708,Castanha de caju,2014,-
3553708,Chá-da-índia (folha verde),1995,-
3553708,Chá-da-índia (folha verde),2014,-
3553708,Coco-da-baía,1995,-
3553708,Coco-da-baía,2014,86
3553708,Dendê (cacho de coco),1995,-
3553708,Dendê (cacho de coco),2014,-
3553708,Erva-mate (folha verde),1995,-
3553708,Erva-mate (folha verde),2014,-
3553708,Figo,1995,-
3553708,Figo,2014,-
3553708,Goiaba,1995,2260
3553708,Goiaba,2014,9033
3553708,Guaraná (semente),1995,-
3553708,Guaraná (semente),2014,-
3553708,Laranja,1995,12760
3553708,Laranja,2014,32987
3553708,Limão,1995,8586
3553708,Limão,2014,26876
3553708,Maçã,1995,-
3553708,Maçã,2014,-
3553708,Mamão,1995,-
3553708,Mamão,2014,-
3553708,Manga,1995,4125
3553708,Manga,2014,9240
3553708,Maracujá,1995,-
3553708,Maracujá,2014,1047
3553708,Marmelo,1995,-
3553708,Marmelo,2014,-
3553708,Noz (fruto seco),1995,-
3553708,Noz (fruto seco),2014,-
3553708,Palmito,1995,-
3553708,Palmito,2014,315
3553708,Pera,1995,-
3553708,Pera,2014,-
3553708,Pêssego,1995,-
3553708,Pêssego,2014,10
3553708,Pimenta-do-reino,1995,-
3553708,Pimenta-do-reino,2014,-
3553708,Sisal ou agave (fibra),1995,-
3553708,Sisal ou agave (fibra),2014,-
3553708,Tangerina,1995,5160
3553708,Tangerina,2014,2247
3553708,Tungue (fruto seco),1995,-
3553708,Tungue (fruto seco),2014,-
3553708,Urucum (semente),1995,-
3553708,Urucum (semente),2014,-
3553708,Uva,1995,-
3553708,Uva,2014,-
3553807,Abacate,1995,6
3553807,Abacate,2014,-
3553807,Algodão arbóreo (em caroço),1995,-
3553807,Algodão arbóreo (em caroço),2014,-
3553807,Azeitona,1995,-
3553807,Azeitona,2014,-
3553807,Banana (cacho),1995,7
3553807,Banana (cacho),2014,-
3553807,Borracha (látex coagulado),1995,-
3553807,Borracha (látex coagulado),2014,-
3553807,Cacau (em amêndoa),1995,-
3553807,Cacau (em amêndoa),2014,-
3553807,Café (em grão) Total,1995,777
3553807,Café (em grão) Total,2014,4320
3553807,Café (em grão) Arábica,1995,-
3553807,Café (em grão) Arábica,2014,4320
3553807,Café (em grão) Canephora,1995,-
3553807,Café (em grão) Canephora,2014,-
3553807,Caqui,1995,-
3553807,Caqui,2014,-
3553807,Castanha de caju,1995,-
3553807,Castanha de caju,2014,-
3553807,Chá-da-índia (folha verde),1995,-
3553807,Chá-da-índia (folha verde),2014,-
3553807,Coco-da-baía,1995,-
3553807,Coco-da-baía,2014,-
3553807,Dendê (cacho de coco),1995,-
3553807,Dendê (cacho de coco),2014,-
3553807,Erva-mate (folha verde),1995,-
3553807,Erva-mate (folha verde),2014,-
3553807,Figo,1995,-
3553807,Figo,2014,-
3553807,Goiaba,1995,-
3553807,Goiaba,2014,-
3553807,Guaraná (semente),1995,-
3553807,Guaraná (semente),2014,-
3553807,Laranja,1995,594
3553807,Laranja,2014,7337
3553807,Limão,1995,84
3553807,Limão,2014,-
3553807,Maçã,1995,-
3553807,Maçã,2014,-
3553807,Mamão,1995,-
3553807,Mamão,2014,-
3553807,Manga,1995,-
3553807,Manga,2014,-
3553807,Maracujá,1995,10
3553807,Maracujá,2014,-
3553807,Marmelo,1995,-
3553807,Marmelo,2014,-
3553807,Noz (fruto seco),1995,-
3553807,Noz (fruto seco),2014,-
3553807,Palmito,1995,-
3553807,Palmito,2014,-
3553807,Pera,1995,-
3553807,Pera,2014,-
3553807,Pêssego,1995,13
3553807,Pêssego,2014,-
3553807,Pimenta-do-reino,1995,-
3553807,Pimenta-do-reino,2014,-
3553807,Sisal ou agave (fibra),1995,-
3553807,Sisal ou agave (fibra),2014,-
3553807,Tangerina,1995,179
3553807,Tangerina,2014,-
3553807,Tungue (fruto seco),1995,-
3553807,Tungue (fruto seco),2014,-
3553807,Urucum (semente),1995,-
3553807,Urucum (semente),2014,-
3553807,Uva,1995,-
3553807,Uva,2014,-
3553856,Abacate,1995,-
3553856,Abacate,2014,-
3553856,Algodão arbóreo (em caroço),1995,-
3553856,Algodão arbóreo (em caroço),2014,-
3553856,Azeitona,1995,-
3553856,Azeitona,2014,-
3553856,Banana (cacho),1995,-
3553856,Banana (cacho),2014,498
3553856,Borracha (látex coagulado),1995,-
3553856,Borracha (látex coagulado),2014,-
3553856,Cacau (em amêndoa),1995,-
3553856,Cacau (em amêndoa),2014,-
3553856,Café (em grão) Total,1995,-
3553856,Café (em grão) Total,2014,-
3553856,Café (em grão) Arábica,1995,-
3553856,Café (em grão) Arábica,2014,-
3553856,Café (em grão) Canephora,1995,-
3553856,Café (em grão) Canephora,2014,-
3553856,Caqui,1995,-
3553856,Caqui,2014,2300
3553856,Castanha de caju,1995,-
3553856,Castanha de caju,2014,-
3553856,Chá-da-índia (folha verde),1995,-
3553856,Chá-da-índia (folha verde),2014,-
3553856,Coco-da-baía,1995,-
3553856,Coco-da-baía,2014,-
3553856,Dendê (cacho de coco),1995,-
3553856,Dendê (cacho de coco),2014,-
3553856,Erva-mate (folha verde),1995,-
3553856,Erva-mate (folha verde),2014,-
3553856,Figo,1995,-
3553856,Figo,2014,-
3553856,Goiaba,1995,-
3553856,Goiaba,2014,-
3553856,Guaraná (semente),1995,-
3553856,Guaraná (semente),2014,-
3553856,Laranja,1995,220
3553856,Laranja,2014,7575
3553856,Limão,1995,-
3553856,Limão,2014,-
3553856,Maçã,1995,2151
3553856,Maçã,2014,-
3553856,Mamão,1995,-
3553856,Mamão,2014,-
3553856,Manga,1995,-
3553856,Manga,2014,-
3553856,Maracujá,1995,-
3553856,Maracujá,2014,-
3553856,Marmelo,1995,-
3553856,Marmelo,2014,-
3553856,Noz (fruto seco),1995,-
3553856,Noz (fruto seco),2014,-
3553856,Palmito,1995,-
3553856,Palmito,2014,-
3553856,Pera,1995,-
3553856,Pera,2014,-
3553856,Pêssego,1995,-
3553856,Pêssego,2014,-
3553856,Pimenta-do-reino,1995,-
3553856,Pimenta-do-reino,2014,-
3553856,Sisal ou agave (fibra),1995,-
3553856,Sisal ou agave (fibra),2014,-
3553856,Tangerina,1995,44
3553856,Tangerina,2014,-
3553856,Tungue (fruto seco),1995,-
3553856,Tungue (fruto seco),2014,-
3553856,Urucum (semente),1995,-
3553856,Urucum (semente),2014,-
3553856,Uva,1995,-
3553856,Uva,2014,-
3553906,Abacate,1995,9
3553906,Abacate,2014,-
3553906,Algodão arbóreo (em caroço),1995,-
3553906,Algodão arbóreo (em caroço),2014,-
3553906,Azeitona,1995,-
3553906,Azeitona,2014,-
3553906,Banana (cacho),1995,-
3553906,Banana (cacho),2014,-
3553906,Borracha (látex coagulado),1995,-
3553906,Borracha (látex coagulado),2014,-
3553906,Cacau (em amêndoa),1995,-
3553906,Cacau (em amêndoa),2014,-
3553906,Café (em grão) Total,1995,78
3553906,Café (em grão) Total,2014,-
3553906,Café (em grão) Arábica,1995,-
3553906,Café (em grão) Arábica,2014,-
3553906,Café (em grão) Canephora,1995,-
3553906,Café (em grão) Canephora,2014,-
3553906,Caqui,1995,-
3553906,Caqui,2014,-
3553906,Castanha de caju,1995,-
3553906,Castanha de caju,2014,-
3553906,Chá-da-índia (folha verde),1995,-
3553906,Chá-da-índia (folha verde),2014,-
3553906,Coco-da-baía,1995,-
3553906,Coco-da-baía,2014,-
3553906,Dendê (cacho de coco),1995,-
3553906,Dendê (cacho de coco),2014,-
3553906,Erva-mate (folha verde),1995,-
3553906,Erva-mate (folha verde),2014,-
3553906,Figo,1995,-
3553906,Figo,2014,-
3553906,Goiaba,1995,-
3553906,Goiaba,2014,-
3553906,Guaraná (semente),1995,-
3553906,Guaraná (semente),2014,-
3553906,Laranja,1995,3
3553906,Laranja,2014,-
3553906,Limão,1995,24
3553906,Limão,2014,-
3553906,Maçã,1995,-
3553906,Maçã,2014,-
3553906,Mamão,1995,-
3553906,Mamão,2014,-
3553906,Manga,1995,-
3553906,Manga,2014,-
3553906,Maracujá,1995,-
3553906,Maracujá,2014,-
3553906,Marmelo,1995,-
3553906,Marmelo,2014,-
3553906,Noz (fruto seco),1995,-
3553906,Noz (fruto seco),2014,-
3553906,Palmito,1995,-
3553906,Palmito,2014,-
3553906,Pera,1995,-
3553906,Pera,2014,-
3553906,Pêssego,1995,-
3553906,Pêssego,2014,-
3553906,Pimenta-do-reino,1995,-
3553906,Pimenta-do-reino,2014,-
3553906,Sisal ou agave (fibra),1995,-
3553906,Sisal ou agave (fibra),2014,-
3553906,Tangerina,1995,-
3553906,Tangerina,2014,-
3553906,Tungue (fruto seco),1995,-
3553906,Tungue (fruto seco),2014,-
3553906,Urucum (semente),1995,-
3553906,Urucum (semente),2014,-
3553906,Uva,1995,-
3553906,Uva,2014,-
3553955,Abacate,1995,-
3553955,Abacate,2014,-
3553955,Algodão arbóreo (em caroço),1995,-
3553955,Algodão arbóreo (em caroço),2014,-
3553955,Azeitona,1995,-
3553955,Azeitona,2014,-
3553955,Banana (cacho),1995,-
3553955,Banana (cacho),2014,192
3553955,Borracha (látex coagulado),1995,-
3553955,Borracha (látex coagulado),2014,-
3553955,Cacau (em amêndoa),1995,-
3553955,Cacau (em amêndoa),2014,-
3553955,Café (em grão) Total,1995,-
3553955,Café (em grão) Total,2014,-
3553955,Café (em grão) Arábica,1995,-
3553955,Café (em grão) Arábica,2014,-
3553955,Café (em grão) Canephora,1995,-
3553955,Café (em grão) Canephora,2014,-
3553955,Caqui,1995,-
3553955,Caqui,2014,-
3553955,Castanha de caju,1995,-
3553955,Castanha de caju,2014,-
3553955,Chá-da-índia (folha verde),1995,-
3553955,Chá-da-índia (folha verde),2014,-
3553955,Coco-da-baía,1995,-
3553955,Coco-da-baía,2014,-
3553955,Dendê (cacho de coco),1995,-
3553955,Dendê (cacho de coco),2014,-
3553955,Erva-mate (folha verde),1995,-
3553955,Erva-mate (folha verde),2014,-
3553955,Figo,1995,-
3553955,Figo,2014,-
3553955,Goiaba,1995,-
3553955,Goiaba,2014,-
3553955,Guaraná (semente),1995,-
3553955,Guaraná (semente),2014,-
3553955,Laranja,1995,-
3553955,Laranja,2014,-
3553955,Limão,1995,-
3553955,Limão,2014,-
3553955,Maçã,1995,-
3553955,Maçã,2014,-
3553955,Mamão,1995,-
3553955,Mamão,2014,-
3553955,Manga,1995,-
3553955,Manga,2014,-
3553955,Maracujá,1995,-
3553955,Maracujá,2014,-
3553955,Marmelo,1995,-
3553955,Marmelo,2014,-
3553955,Noz (fruto seco),1995,-
3553955,Noz (fruto seco),2014,-
3553955,Palmito,1995,-
3553955,Palmito,2014,-
3553955,Pera,1995,-
3553955,Pera,2014,-
3553955,Pêssego,1995,-
3553955,Pêssego,2014,-
3553955,Pimenta-do-reino,1995,-
3553955,Pimenta-do-reino,2014,-
3553955,Sisal ou agave (fibra),1995,-
3553955,Sisal ou agave (fibra),2014,-
3553955,Tangerina,1995,-
3553955,Tangerina,2014,-
3553955,Tungue (fruto seco),1995,-
3553955,Tungue (fruto seco),2014,-
3553955,Urucum (semente),1995,-
3553955,Urucum (semente),2014,-
3553955,Uva,1995,-
3553955,Uva,2014,-
3554003,Abacate,1995,16
3554003,Abacate,2014,-
3554003,Algodão arbóreo (em caroço),1995,-
3554003,Algodão arbóreo (em caroço),2014,-
3554003,Azeitona,1995,-
3554003,Azeitona,2014,-
3554003,Banana (cacho),1995,-
3554003,Banana (cacho),2014,-
3554003,Borracha (látex coagulado),1995,-
3554003,Borracha (látex coagulado),2014,-
