Município,Ano,Moeda,VPPermanente
3502804,1994,(Mil Reais),1199
3502804,1995,(Mil Reais),835
3502804,1996,(Mil Reais),1186
3502804,1997,(Mil Reais),1350
3502804,1998,(Mil Reais),1895
3502804,1999,(Mil Reais),1731
3502804,2000,(Mil Reais),1730
3502804,2001,(Mil Reais),2170
3502804,2002,(Mil Reais),2402
3502804,2003,(Mil Reais),3077
3502804,2004,(Mil Reais),3152
3502804,2005,(Mil Reais),3125
3502804,2006,(Mil Reais),3536
3502804,2007,(Mil Reais),3672
3502804,2008,(Mil Reais),4036
3502804,2009,(Mil Reais),5072
3502804,2010,(Mil Reais),6718
3502804,2011,(Mil Reais),7736
3502804,2012,(Mil Reais),5991
3502804,2013,(Mil Reais),5499
3502804,2014,(Mil Reais),3974
3502903,1990,(Mil Cruzeiros),71002
3502903,1991,(Mil Cruzeiros),264648
3502903,1992,(Mil Cruzeiros),3868140
3502903,1993,(Mil Cruzeiros Reais),115034
3502903,1994,(Mil Reais),819
3502903,1995,(Mil Reais),574
3502903,1996,(Mil Reais),475
3502903,1997,(Mil Reais),551
3502903,1998,(Mil Reais),571
3502903,1999,(Mil Reais),811
3502903,2000,(Mil Reais),466
3502903,2001,(Mil Reais),823
3502903,2002,(Mil Reais),974
3502903,2003,(Mil Reais),1281
3502903,2004,(Mil Reais),1063
3502903,2005,(Mil Reais),1674
3502903,2006,(Mil Reais),1847
3502903,2007,(Mil Reais),575
3502903,2008,(Mil Reais),1926
3502903,2009,(Mil Reais),331
3502903,2010,(Mil Reais),1122
3502903,2011,(Mil Reais),721
3502903,2012,(Mil Reais),743
3502903,2013,(Mil Reais),763
3502903,2014,(Mil Reais),1626
3503000,1990,(Mil Cruzeiros),18558
3503000,1991,(Mil Cruzeiros),40701
3503000,1992,(Mil Cruzeiros),466200
3503000,1993,(Mil Cruzeiros Reais),12998
3503000,1994,(Mil Reais),166
3503000,1995,(Mil Reais),117
3503000,1996,(Mil Reais),63
3503000,1997,(Mil Reais),-
3503000,1998,(Mil Reais),-
3503000,1999,(Mil Reais),-
3503000,2000,(Mil Reais),-
3503000,2001,(Mil Reais),-
3503000,2002,(Mil Reais),-
3503000,2003,(Mil Reais),-
3503000,2004,(Mil Reais),-
3503000,2005,(Mil Reais),-
3503000,2006,(Mil Reais),-
3503000,2007,(Mil Reais),760
3503000,2008,(Mil Reais),355
3503000,2009,(Mil Reais),207
3503000,2010,(Mil Reais),631
3503000,2011,(Mil Reais),720
3503000,2012,(Mil Reais),649
3503000,2013,(Mil Reais),663
3503000,2014,(Mil Reais),390
3503109,1990,(Mil Cruzeiros),538155
3503109,1991,(Mil Cruzeiros),1627044
3503109,1992,(Mil Cruzeiros),28872800
3503109,1993,(Mil Cruzeiros Reais),764910
3503109,1994,(Mil Reais),7452
3503109,1995,(Mil Reais),5285
3503109,1996,(Mil Reais),4216
3503109,1997,(Mil Reais),5183
3503109,1998,(Mil Reais),5294
3503109,1999,(Mil Reais),4090
3503109,2000,(Mil Reais),4170
3503109,2001,(Mil Reais),3373
3503109,2002,(Mil Reais),4954
3503109,2003,(Mil Reais),6366
3503109,2004,(Mil Reais),8188
3503109,2005,(Mil Reais),6313
3503109,2006,(Mil Reais),6256
3503109,2007,(Mil Reais),8600
3503109,2008,(Mil Reais),9269
3503109,2009,(Mil Reais),18494
3503109,2010,(Mil Reais),42938
3503109,2011,(Mil Reais),38183
3503109,2012,(Mil Reais),25211
3503109,2013,(Mil Reais),38254
3503109,2014,(Mil Reais),49063
3503158,1990,(Mil Cruzeiros),-
3503158,1991,(Mil Cruzeiros),-
3503158,1992,(Mil Cruzeiros),-
3503158,1993,(Mil Cruzeiros Reais),17397
3503158,1994,(Mil Reais),3
3503158,1995,(Mil Reais),260
3503158,1996,(Mil Reais),16
3503158,1997,(Mil Reais),91
3503158,1998,(Mil Reais),25
3503158,1999,(Mil Reais),77
3503158,2000,(Mil Reais),20
3503158,2001,(Mil Reais),100
3503158,2002,(Mil Reais),63
3503158,2003,(Mil Reais),81
3503158,2004,(Mil Reais),38
3503158,2005,(Mil Reais),54
3503158,2006,(Mil Reais),57
3503158,2007,(Mil Reais),60
3503158,2008,(Mil Reais),57
3503158,2009,(Mil Reais),88
3503158,2010,(Mil Reais),115
3503158,2011,(Mil Reais),88
3503158,2012,(Mil Reais),56
3503158,2013,(Mil Reais),98
3503158,2014,(Mil Reais),99
3503208,1990,(Mil Cruzeiros),1718124
3503208,1991,(Mil Cruzeiros),35934100
3503208,1992,(Mil Cruzeiros),164646663
3503208,1993,(Mil Cruzeiros Reais),4062252
3503208,1994,(Mil Reais),41589
3503208,1995,(Mil Reais),15191
3503208,1996,(Mil Reais),12842
3503208,1997,(Mil Reais),12237
3503208,1998,(Mil Reais),12065
3503208,1999,(Mil Reais),16769
3503208,2000,(Mil Reais),9392
3503208,2001,(Mil Reais),25814
3503208,2002,(Mil Reais),33099
3503208,2003,(Mil Reais),47442
3503208,2004,(Mil Reais),60542
3503208,2005,(Mil Reais),45834
3503208,2006,(Mil Reais),45199
3503208,2007,(Mil Reais),31122
3503208,2008,(Mil Reais),27893
3503208,2009,(Mil Reais),27789
3503208,2010,(Mil Reais),39938
3503208,2011,(Mil Reais),25771
3503208,2012,(Mil Reais),13899
3503208,2013,(Mil Reais),19379
3503208,2014,(Mil Reais),30717
3503307,1990,(Mil Cruzeiros),1056417
3503307,1991,(Mil Cruzeiros),3262919
3503307,1992,(Mil Cruzeiros),81614420
3503307,1993,(Mil Cruzeiros Reais),2232616
3503307,1994,(Mil Reais),25752
3503307,1995,(Mil Reais),6883
3503307,1996,(Mil Reais),6291
3503307,1997,(Mil Reais),5664
3503307,1998,(Mil Reais),10417
3503307,1999,(Mil Reais),6928
3503307,2000,(Mil Reais),4652
3503307,2001,(Mil Reais),15321
3503307,2002,(Mil Reais),38739
3503307,2003,(Mil Reais),28331
3503307,2004,(Mil Reais),21172
3503307,2005,(Mil Reais),20220
3503307,2006,(Mil Reais),20132
3503307,2007,(Mil Reais),32213
3503307,2008,(Mil Reais),18089
3503307,2009,(Mil Reais),17447
3503307,2010,(Mil Reais),21849
3503307,2011,(Mil Reais),39834
3503307,2012,(Mil Reais),10537
3503307,2013,(Mil Reais),19734
3503307,2014,(Mil Reais),17659
3503356,1990,(Mil Cruzeiros),-
3503356,1991,(Mil Cruzeiros),-
3503356,1992,(Mil Cruzeiros),-
3503356,1993,(Mil Cruzeiros Reais),-
3503356,1994,(Mil Reais),-
3503356,1995,(Mil Reais),-
3503356,1996,(Mil Reais),-
3503356,1997,(Mil Reais),14
3503356,1998,(Mil Reais),65
3503356,1999,(Mil Reais),324
3503356,2000,(Mil Reais),193
3503356,2001,(Mil Reais),263
3503356,2002,(Mil Reais),652
3503356,2003,(Mil Reais),854
3503356,2004,(Mil Reais),943
3503356,2005,(Mil Reais),1248
3503356,2006,(Mil Reais),1560
3503356,2007,(Mil Reais),2002
3503356,2008,(Mil Reais),2751
3503356,2009,(Mil Reais),1784
3503356,2010,(Mil Reais),2394
3503356,2011,(Mil Reais),2606
3503356,2012,(Mil Reais),2709
3503356,2013,(Mil Reais),1964
3503356,2014,(Mil Reais),1766
3503406,1990,(Mil Cruzeiros),135063
3503406,1991,(Mil Cruzeiros),741234
3503406,1992,(Mil Cruzeiros),17737935
3503406,1993,(Mil Cruzeiros Reais),73873
3503406,1994,(Mil Reais),4718
3503406,1995,(Mil Reais),3477
3503406,1996,(Mil Reais),3071
3503406,1997,(Mil Reais),3131
3503406,1998,(Mil Reais),3472
3503406,1999,(Mil Reais),2661
3503406,2000,(Mil Reais),1954
3503406,2001,(Mil Reais),5516
3503406,2002,(Mil Reais),10500
3503406,2003,(Mil Reais),7298
3503406,2004,(Mil Reais),6499
3503406,2005,(Mil Reais),6021
3503406,2006,(Mil Reais),8481
3503406,2007,(Mil Reais),9291
3503406,2008,(Mil Reais),8376
3503406,2009,(Mil Reais),8241
3503406,2010,(Mil Reais),7540
3503406,2011,(Mil Reais),9737
3503406,2012,(Mil Reais),9209
3503406,2013,(Mil Reais),10643
3503406,2014,(Mil Reais),10970
3503505,1990,(Mil Cruzeiros),4971
3503505,1991,(Mil Cruzeiros),12931
3503505,1992,(Mil Cruzeiros),111715
3503505,1993,(Mil Cruzeiros Reais),2354
3503505,1994,(Mil Reais),34
3503505,1995,(Mil Reais),51
3503505,1996,(Mil Reais),49
3503505,1997,(Mil Reais),97
3503505,1998,(Mil Reais),72
3503505,1999,(Mil Reais),76
3503505,2000,(Mil Reais),92
3503505,2001,(Mil Reais),131
3503505,2002,(Mil Reais),162
3503505,2003,(Mil Reais),221
3503505,2004,(Mil Reais),144
3503505,2005,(Mil Reais),226
3503505,2006,(Mil Reais),212
3503505,2007,(Mil Reais),230
3503505,2008,(Mil Reais),209
3503505,2009,(Mil Reais),334
3503505,2010,(Mil Reais),75
3503505,2011,(Mil Reais),245
3503505,2012,(Mil Reais),167
3503505,2013,(Mil Reais),152
3503505,2014,(Mil Reais),135
3503604,1990,(Mil Cruzeiros),20894
3503604,1991,(Mil Cruzeiros),195984
3503604,1992,(Mil Cruzeiros),1124148
3503604,1993,(Mil Cruzeiros Reais),23763
3503604,1994,(Mil Reais),323
3503604,1995,(Mil Reais),446
3503604,1996,(Mil Reais),491
3503604,1997,(Mil Reais),643
3503604,1998,(Mil Reais),561
3503604,1999,(Mil Reais),643
3503604,2000,(Mil Reais),525
3503604,2001,(Mil Reais),1014
3503604,2002,(Mil Reais),969
3503604,2003,(Mil Reais),910
3503604,2004,(Mil Reais),1432
3503604,2005,(Mil Reais),1031
3503604,2006,(Mil Reais),804
3503604,2007,(Mil Reais),965
3503604,2008,(Mil Reais),511
3503604,2009,(Mil Reais),205
3503604,2010,(Mil Reais),746
3503604,2011,(Mil Reais),744
3503604,2012,(Mil Reais),7528
3503604,2013,(Mil Reais),1242
3503604,2014,(Mil Reais),1075
3503703,1990,(Mil Cruzeiros),162816
3503703,1991,(Mil Cruzeiros),1520545
3503703,1992,(Mil Cruzeiros),10749795
3503703,1993,(Mil Cruzeiros Reais),523746
3503703,1994,(Mil Reais),4384
3503703,1995,(Mil Reais),2170
3503703,1996,(Mil Reais),472
3503703,1997,(Mil Reais),1656
3503703,1998,(Mil Reais),2498
3503703,1999,(Mil Reais),2164
3503703,2000,(Mil Reais),730
3503703,2001,(Mil Reais),1511
3503703,2002,(Mil Reais),2702
3503703,2003,(Mil Reais),3236
3503703,2004,(Mil Reais),3316
3503703,2005,(Mil Reais),2440
3503703,2006,(Mil Reais),3051
3503703,2007,(Mil Reais),3400
3503703,2008,(Mil Reais),2666
3503703,2009,(Mil Reais),2763
3503703,2010,(Mil Reais),6199
3503703,2011,(Mil Reais),5783
3503703,2012,(Mil Reais),3356
3503703,2013,(Mil Reais),4579
3503703,2014,(Mil Reais),5451
3503802,1990,(Mil Cruzeiros),1577635
3503802,1991,(Mil Cruzeiros),13904184
3503802,1992,(Mil Cruzeiros),161438500
3503802,1993,(Mil Cruzeiros Reais),2167885
3503802,1994,(Mil Reais),19233
3503802,1995,(Mil Reais),6075
3503802,1996,(Mil Reais),6706
3503802,1997,(Mil Reais),5820
3503802,1998,(Mil Reais),8915
3503802,1999,(Mil Reais),9325
3503802,2000,(Mil Reais),5945
3503802,2001,(Mil Reais),15575
3503802,2002,(Mil Reais),21204
3503802,2003,(Mil Reais),12621
3503802,2004,(Mil Reais),16708
3503802,2005,(Mil Reais),17530
3503802,2006,(Mil Reais),40603
3503802,2007,(Mil Reais),27565
3503802,2008,(Mil Reais),27455
3503802,2009,(Mil Reais),17357
3503802,2010,(Mil Reais),19634
3503802,2011,(Mil Reais),52830
3503802,2012,(Mil Reais),16343
3503802,2013,(Mil Reais),23929
3503802,2014,(Mil Reais),28201
3503901,1990,(Mil Cruzeiros),2488
3503901,1991,(Mil Cruzeiros),12613
3503901,1992,(Mil Cruzeiros),138279
3503901,1993,(Mil Cruzeiros Reais),2823
3503901,1994,(Mil Reais),-
3503901,1995,(Mil Reais),-
3503901,1996,(Mil Reais),3
3503901,1997,(Mil Reais),25
3503901,1998,(Mil Reais),50
3503901,1999,(Mil Reais),108
3503901,2000,(Mil Reais),47
3503901,2001,(Mil Reais),78
3503901,2002,(Mil Reais),48
3503901,2003,(Mil Reais),51
3503901,2004,(Mil Reais),51
3503901,2005,(Mil Reais),51
3503901,2006,(Mil Reais),326
3503901,2007,(Mil Reais),326
3503901,2008,(Mil Reais),403
3503901,2009,(Mil Reais),403
3503901,2010,(Mil Reais),345
3503901,2011,(Mil Reais),346
3503901,2012,(Mil Reais),-
3503901,2013,(Mil Reais),-
3503901,2014,(Mil Reais),-
3503950,1990,(Mil Cruzeiros),-
3503950,1991,(Mil Cruzeiros),-
3503950,1992,(Mil Cruzeiros),-
3503950,1993,(Mil Cruzeiros Reais),196262
3503950,1994,(Mil Reais),1963
3503950,1995,(Mil Reais),1218
3503950,1996,(Mil Reais),1271
3503950,1997,(Mil Reais),1289
3503950,1998,(Mil Reais),1833
3503950,1999,(Mil Reais),3131
3503950,2000,(Mil Reais),2684
3503950,2001,(Mil Reais),5677
3503950,2002,(Mil Reais),5543
3503950,2003,(Mil Reais),5896
3503950,2004,(Mil Reais),4739
3503950,2005,(Mil Reais),5721
3503950,2006,(Mil Reais),7121
3503950,2007,(Mil Reais),6203
3503950,2008,(Mil Reais),4570
3503950,2009,(Mil Reais),4147
3503950,2010,(Mil Reais),6725
3503950,2011,(Mil Reais),10368
3503950,2012,(Mil Reais),7579
3503950,2013,(Mil Reais),11555
3503950,2014,(Mil Reais),14817
3504008,1990,(Mil Cruzeiros),7898
3504008,1991,(Mil Cruzeiros),15900
3504008,1992,(Mil Cruzeiros),297500
3504008,1993,(Mil Cruzeiros Reais),-
3504008,1994,(Mil Reais),21
3504008,1995,(Mil Reais),220
3504008,1996,(Mil Reais),77
3504008,1997,(Mil Reais),142
3504008,1998,(Mil Reais),146
3504008,1999,(Mil Reais),105
3504008,2000,(Mil Reais),538
3504008,2001,(Mil Reais),486
3504008,2002,(Mil Reais),952
3504008,2003,(Mil Reais),2274
3504008,2004,(Mil Reais),587
3504008,2005,(Mil Reais),500
3504008,2006,(Mil Reais),375
3504008,2007,(Mil Reais),752
3504008,2008,(Mil Reais),988
3504008,2009,(Mil Reais),1273
3504008,2010,(Mil Reais),1172
3504008,2011,(Mil Reais),2188
3504008,2012,(Mil Reais),2342
3504008,2013,(Mil Reais),1035
3504008,2014,(Mil Reais),675
3504107,1990,(Mil Cruzeiros),398469
3504107,1991,(Mil Cruzeiros),2359118
3504107,1992,(Mil Cruzeiros),18359298
3504107,1993,(Mil Cruzeiros Reais),324141
3504107,1994,(Mil Reais),5535
3504107,1995,(Mil Reais),5842
3504107,1996,(Mil Reais),6649
3504107,1997,(Mil Reais),6972
3504107,1998,(Mil Reais),9677
3504107,1999,(Mil Reais),8723
3504107,2000,(Mil Reais),15870
3504107,2001,(Mil Reais),19375
3504107,2002,(Mil Reais),16460
3504107,2003,(Mil Reais),18346
3504107,2004,(Mil Reais),16302
3504107,2005,(Mil Reais),16657
3504107,2006,(Mil Reais),15406
3504107,2007,(Mil Reais),15851
3504107,2008,(Mil Reais),15696
3504107,2009,(Mil Reais),15488
3504107,2010,(Mil Reais),13306
3504107,2011,(Mil Reais),9772
3504107,2012,(Mil Reais),12641
3504107,2013,(Mil Reais),15114
3504107,2014,(Mil Reais),20569
3504206,1990,(Mil Cruzeiros),566624
3504206,1991,(Mil Cruzeiros),530080
3504206,1992,(Mil Cruzeiros),8563734
3504206,1993,(Mil Cruzeiros Reais),296880
3504206,1994,(Mil Reais),2631
3504206,1995,(Mil Reais),1728
3504206,1996,(Mil Reais),1493
3504206,1997,(Mil Reais),1696
3504206,1998,(Mil Reais),1740
3504206,1999,(Mil Reais),2123
3504206,2000,(Mil Reais),1058
3504206,2001,(Mil Reais),1852
3504206,2002,(Mil Reais),2753
3504206,2003,(Mil Reais),3127
3504206,2004,(Mil Reais),3002
3504206,2005,(Mil Reais),2194
3504206,2006,(Mil Reais),1494
3504206,2007,(Mil Reais),3841
3504206,2008,(Mil Reais),5126
3504206,2009,(Mil Reais),4456
3504206,2010,(Mil Reais),2072
3504206,2011,(Mil Reais),2234
3504206,2012,(Mil Reais),2412
3504206,2013,(Mil Reais),2980
3504206,2014,(Mil Reais),3104
3504305,1990,(Mil Cruzeiros),158634
3504305,1991,(Mil Cruzeiros),577977
3504305,1992,(Mil Cruzeiros),9323709
3504305,1993,(Mil Cruzeiros Reais),160959
3504305,1994,(Mil Reais),2613
3504305,1995,(Mil Reais),2420
3504305,1996,(Mil Reais),1806
3504305,1997,(Mil Reais),1997
3504305,1998,(Mil Reais),1745
3504305,1999,(Mil Reais),1121
3504305,2000,(Mil Reais),1143
3504305,2001,(Mil Reais),1866
3504305,2002,(Mil Reais),1762
3504305,2003,(Mil Reais),2581
3504305,2004,(Mil Reais),2716
3504305,2005,(Mil Reais),3027
3504305,2006,(Mil Reais),3631
3504305,2007,(Mil Reais),3878
3504305,2008,(Mil Reais),3052
3504305,2009,(Mil Reais),3030
3504305,2010,(Mil Reais),3784
3504305,2011,(Mil Reais),20672
3504305,2012,(Mil Reais),21648
3504305,2013,(Mil Reais),22180
3504305,2014,(Mil Reais),9760
3504404,1990,(Mil Cruzeiros),3659
3504404,1991,(Mil Cruzeiros),26415
3504404,1992,(Mil Cruzeiros),755550
3504404,1993,(Mil Cruzeiros Reais),12540
3504404,1994,(Mil Reais),630
3504404,1995,(Mil Reais),405
3504404,1996,(Mil Reais),164
3504404,1997,(Mil Reais),388
3504404,1998,(Mil Reais),277
3504404,1999,(Mil Reais),566
3504404,2000,(Mil Reais),553
3504404,2001,(Mil Reais),419
3504404,2002,(Mil Reais),464
3504404,2003,(Mil Reais),471
3504404,2004,(Mil Reais),643
3504404,2005,(Mil Reais),684
3504404,2006,(Mil Reais),655
3504404,2007,(Mil Reais),779
3504404,2008,(Mil Reais),916
3504404,2009,(Mil Reais),848
3504404,2010,(Mil Reais),1103
3504404,2011,(Mil Reais),1585
3504404,2012,(Mil Reais),1611
3504404,2013,(Mil Reais),1334
3504404,2014,(Mil Reais),902
3504503,1990,(Mil Cruzeiros),454284
3504503,1991,(Mil Cruzeiros),1586817
3504503,1992,(Mil Cruzeiros),5322210
3504503,1993,(Mil Cruzeiros Reais),391690
3504503,1994,(Mil Reais),5312
3504503,1995,(Mil Reais),3136
3504503,1996,(Mil Reais),4874
3504503,1997,(Mil Reais),5402
3504503,1998,(Mil Reais),5709
3504503,1999,(Mil Reais),4797
3504503,2000,(Mil Reais),4721
3504503,2001,(Mil Reais),7095
3504503,2002,(Mil Reais),12078
3504503,2003,(Mil Reais),32539
3504503,2004,(Mil Reais),36879
3504503,2005,(Mil Reais),19168
3504503,2006,(Mil Reais),35676
3504503,2007,(Mil Reais),11437
3504503,2008,(Mil Reais),28882
3504503,2009,(Mil Reais),18452
3504503,2010,(Mil Reais),70974
3504503,2011,(Mil Reais),47935
3504503,2012,(Mil Reais),26247
3504503,2013,(Mil Reais),28614
3504503,2014,(Mil Reais),53935
3504602,1990,(Mil Cruzeiros),332866
3504602,1991,(Mil Cruzeiros),1749840
3504602,1992,(Mil Cruzeiros),15918976
3504602,1993,(Mil Cruzeiros Reais),712461
3504602,1994,(Mil Reais),4718
3504602,1995,(Mil Reais),1852
3504602,1996,(Mil Reais),1188
3504602,1997,(Mil Reais),1348
3504602,1998,(Mil Reais),896
3504602,1999,(Mil Reais),804
3504602,2000,(Mil Reais),722
3504602,2001,(Mil Reais),2090
3504602,2002,(Mil Reais),2686
3504602,2003,(Mil Reais),2175
3504602,2004,(Mil Reais),3311
3504602,2005,(Mil Reais),3266
3504602,2006,(Mil Reais),4690
3504602,2007,(Mil Reais),4009
3504602,2008,(Mil Reais),4305
3504602,2009,(Mil Reais),3622
3504602,2010,(Mil Reais),4393
3504602,2011,(Mil Reais),4395
3504602,2012,(Mil Reais),3767
3504602,2013,(Mil Reais),3485
3504602,2014,(Mil Reais),3651
3504701,1990,(Mil Cruzeiros),14896
3504701,1991,(Mil Cruzeiros),72328
3504701,1992,(Mil Cruzeiros),1233347
3504701,1993,(Mil Cruzeiros Reais),15126
3504701,1994,(Mil Reais),205
3504701,1995,(Mil Reais),711
3504701,1996,(Mil Reais),716
3504701,1997,(Mil Reais),546
3504701,1998,(Mil Reais),900
3504701,1999,(Mil Reais),751
3504701,2000,(Mil Reais),700
3504701,2001,(Mil Reais),1300
3504701,2002,(Mil Reais),1129
3504701,2003,(Mil Reais),1203
3504701,2004,(Mil Reais),1082
3504701,2005,(Mil Reais),1098
3504701,2006,(Mil Reais),610
3504701,2007,(Mil Reais),619
3504701,2008,(Mil Reais),696
3504701,2009,(Mil Reais),665
3504701,2010,(Mil Reais),871
3504701,2011,(Mil Reais),4363
3504701,2012,(Mil Reais),4408
3504701,2013,(Mil Reais),1942
3504701,2014,(Mil Reais),2491
3504800,1990,(Mil Cruzeiros),423601
3504800,1991,(Mil Cruzeiros),1963473
3504800,1992,(Mil Cruzeiros),18337280
3504800,1993,(Mil Cruzeiros Reais),591705
3504800,1994,(Mil Reais),4628
3504800,1995,(Mil Reais),2387
3504800,1996,(Mil Reais),2394
3504800,1997,(Mil Reais),3633
3504800,1998,(Mil Reais),3003
3504800,1999,(Mil Reais),4078
3504800,2000,(Mil Reais),1759
3504800,2001,(Mil Reais),4588
3504800,2002,(Mil Reais),4879
3504800,2003,(Mil Reais),6571
3504800,2004,(Mil Reais),12190
3504800,2005,(Mil Reais),9799
3504800,2006,(Mil Reais),11863
3504800,2007,(Mil Reais),10231
3504800,2008,(Mil Reais),13740
3504800,2009,(Mil Reais),12900
3504800,2010,(Mil Reais),16008
3504800,2011,(Mil Reais),22643
3504800,2012,(Mil Reais),21147
3504800,2013,(Mil Reais),18771
3504800,2014,(Mil Reais),14478
3504909,1990,(Mil Cruzeiros),13715
3504909,1991,(Mil Cruzeiros),47715
3504909,1992,(Mil Cruzeiros),1009650
3504909,1993,(Mil Cruzeiros Reais),14936
3504909,1994,(Mil Reais),35
3504909,1995,(Mil Reais),139
3504909,1996,(Mil Reais),58
3504909,1997,(Mil Reais),131
3504909,1998,(Mil Reais),105
3504909,1999,(Mil Reais),122
3504909,2000,(Mil Reais),112
3504909,2001,(Mil Reais),124
3504909,2002,(Mil Reais),88
3504909,2003,(Mil Reais),88
3504909,2004,(Mil Reais),55
3504909,2005,(Mil Reais),55
3504909,2006,(Mil Reais),56
3504909,2007,(Mil Reais),82
3504909,2008,(Mil Reais),56
3504909,2009,(Mil Reais),76
3504909,2010,(Mil Reais),69
3504909,2011,(Mil Reais),92
3504909,2012,(Mil Reais),117
3504909,2013,(Mil Reais),80
3504909,2014,(Mil Reais),77
3505005,1990,(Mil Cruzeiros),12201
3505005,1991,(Mil Cruzeiros),66625
3505005,1992,(Mil Cruzeiros),819425
3505005,1993,(Mil Cruzeiros Reais),38177
3505005,1994,(Mil Reais),241
3505005,1995,(Mil Reais),146
3505005,1996,(Mil Reais),10
3505005,1997,(Mil Reais),117
3505005,1998,(Mil Reais),222
3505005,1999,(Mil Reais),173
3505005,2000,(Mil Reais),100
3505005,2001,(Mil Reais),242
3505005,2002,(Mil Reais),331
3505005,2003,(Mil Reais),282
3505005,2004,(Mil Reais),698
3505005,2005,(Mil Reais),535
3505005,2006,(Mil Reais),504
3505005,2007,(Mil Reais),526
3505005,2008,(Mil Reais),564
3505005,2009,(Mil Reais),371
3505005,2010,(Mil Reais),1306
3505005,2011,(Mil Reais),2042
3505005,2012,(Mil Reais),286
3505005,2013,(Mil Reais),240
3505005,2014,(Mil Reais),581
3505104,1990,(Mil Cruzeiros),2888
3505104,1991,(Mil Cruzeiros),23835
3505104,1992,(Mil Cruzeiros),190350
3505104,1993,(Mil Cruzeiros Reais),6064
3505104,1994,(Mil Reais),81
3505104,1995,(Mil Reais),35
3505104,1996,(Mil Reais),15
3505104,1997,(Mil Reais),38
3505104,1998,(Mil Reais),17
3505104,1999,(Mil Reais),15
3505104,2000,(Mil Reais),9
3505104,2001,(Mil Reais),32
3505104,2002,(Mil Reais),74
3505104,2003,(Mil Reais),45
3505104,2004,(Mil Reais),66
3505104,2005,(Mil Reais),69
3505104,2006,(Mil Reais),70
3505104,2007,(Mil Reais),101
3505104,2008,(Mil Reais),90
3505104,2009,(Mil Reais),70
3505104,2010,(Mil Reais),72
3505104,2011,(Mil Reais),-
3505104,2012,(Mil Reais),-
3505104,2013,(Mil Reais),-
3505104,2014,(Mil Reais),-
3505203,1990,(Mil Cruzeiros),299161
3505203,1991,(Mil Cruzeiros),1302262
3505203,1992,(Mil Cruzeiros),29768444
3505203,1993,(Mil Cruzeiros Reais),1476335
3505203,1994,(Mil Reais),14467
3505203,1995,(Mil Reais),6960
3505203,1996,(Mil Reais),6826
3505203,1997,(Mil Reais),6756
3505203,1998,(Mil Reais),9709
3505203,1999,(Mil Reais),9710
3505203,2000,(Mil Reais),6801
3505203,2001,(Mil Reais),14801
3505203,2002,(Mil Reais),26108
3505203,2003,(Mil Reais),30996
3505203,2004,(Mil Reais),20355
3505203,2005,(Mil Reais),31765
3505203,2006,(Mil Reais),26709
3505203,2007,(Mil Reais),29223
3505203,2008,(Mil Reais),19039
3505203,2009,(Mil Reais),17638
3505203,2010,(Mil Reais),14097
3505203,2011,(Mil Reais),32154
3505203,2012,(Mil Reais),17383
3505203,2013,(Mil Reais),17676
3505203,2014,(Mil Reais),18118
3505302,1990,(Mil Cruzeiros),1488
3505302,1991,(Mil Cruzeiros),14921
3505302,1992,(Mil Cruzeiros),225950
3505302,1993,(Mil Cruzeiros Reais),8192
3505302,1994,(Mil Reais),80
3505302,1995,(Mil Reais),130
3505302,1996,(Mil Reais),70
3505302,1997,(Mil Reais),84
3505302,1998,(Mil Reais),57
